Random waveform, supplied seed
Total number of intervals = 113 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217)
Average QPS expected = 51215
Timestamp start: 1714858681852
Timestamp end: 1714859582372

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      360.4   224.3   148.8   203.1   215.0   324.3   387.0   425.8   457.8   498.8   550.1   624.9   777.8  2165.5  7414.4  65689.0    65694
read      368.7   274.5   148.8   202.5   213.9   321.4   412.1   463.8   495.2   527.6   564.5   616.5   748.7  2125.1 11233.8  29546.8    29574
read      366.8   278.8   148.8   201.4   213.5   327.9   393.3   435.8   471.3   515.1   567.0   634.9   786.8  1868.1 11471.9  51310.2    51355
read      445.6   424.1   148.8   207.2   222.1   332.4   403.3   460.8   508.8   581.8   745.5  1238.0  1843.2  3218.7 14195.8  67380.8    67361
read      363.1   328.5   160.7   205.0   216.6   345.8   410.6   440.0   458.5   478.1   500.7   535.9   635.6  3925.6 12732.1  16200.1    16287
read      360.0   217.7   148.8   204.1   217.2   326.7   388.5   425.6   454.4   489.8   536.8   610.6   779.3  2043.5  7122.2  81440.6    81508
read      356.6   265.1   148.8   203.9   216.7   322.4   381.9   416.8   443.4   476.1   521.8   593.7   764.0  2512.0  8201.5  87726.6    87619
read      344.3   192.2   148.8   204.8   218.1   317.7   371.5   403.0   428.6   459.6   499.9   562.7   690.7  1623.8  7580.4  98993.0    99068
read      361.9   230.1   148.8   200.5   212.5   325.7   390.6   431.9   466.7   508.7   558.6   627.2   761.4  1858.9  8136.7  51342.9    51267
read      382.5   355.0   160.7   206.6   220.1   355.9   410.7   439.0   459.7   485.2   523.1   590.0   772.8  4410.8 12691.3  11760.0    11822
read      736.9   757.0   160.7   267.7   306.8   506.7   628.8   725.3   905.8  1502.1  1651.0  1813.2  2725.1  8535.1 27876.0  97525.0    97494
read      408.3   274.8   148.8   220.6   240.1   376.1   441.8   483.1   514.2   552.6   604.1   681.8   845.2  2248.2  9975.1  97440.5    97350
read      363.9   200.1   148.8   200.9   213.4   332.7   396.9   435.6   466.5   504.8   555.1   630.0   786.4  1726.2  6841.6  55399.6    55460
read      358.0   229.8   148.8   204.7   218.1   325.5   386.7   423.2   451.2   485.4   530.7   601.7   761.1  2136.7  7079.5  86021.4    85984
read      353.8   205.4   148.8   203.1   215.4   321.7   383.5   420.1   448.1   482.4   528.0   599.6   745.5  2078.5  5773.1  81885.5    82043
read      364.5   250.2   148.8   200.9   212.7   326.6   392.5   434.5   469.7   513.1   564.6   633.3   766.5  1861.8  8625.8  52829.1    52873
read      409.6   500.7   160.7   205.5   218.9   369.6   438.4   474.6   503.7   543.7   594.1   667.6   883.3  5065.2 25721.9  13939.9    13911
