timestamp,core_1,core_2,core_3,core_4
1715521024.797,0.0,0.0,0.0,0.0
1715521025.048,0.0,3.8,0.0,0.0
1715521025.298,0.0,0.0,0.0,0.0
1715521025.549,3.8,4.0,3.8,4.0
1715521025.799,12.0,0.0,4.0,0.0
1715521026.05,14.3,0.0,0.0,0.0
1715521026.3,25.0,4.2,0.0,0.0
1715521026.551,26.9,4.0,4.0,0.0
1715521026.801,28.0,0.0,4.2,0.0
1715521027.052,35.7,8.0,11.1,11.1
1715521027.303,32.1,4.2,0.0,4.2
1715521027.553,26.9,4.0,0.0,4.0
1715521027.804,25.0,11.5,4.2,0.0
1715521028.054,43.7,4.2,11.1,0.0
1715521028.305,26.9,4.0,0.0,0.0
1715521028.555,37.9,11.5,4.0,0.0
1715521028.806,25.0,0.0,0.0,0.0
1715521029.057,32.1,11.5,4.0,0.0
1715521029.307,30.8,11.5,8.0,0.0
1715521029.558,21.7,0.0,0.0,0.0
1715521029.808,21.7,11.5,4.2,4.2
1715521030.059,20.8,0.0,4.2,0.0
1715521030.31,25.0,0.0,0.0,4.2
1715521030.56,21.7,0.0,0.0,0.0
1715521030.811,13.0,0.0,0.0,0.0
1715521031.061,0.0,0.0,0.0,3.8
1715521031.312,0.0,0.0,0.0,0.0
1715521031.562,0.0,0.0,0.0,0.0
1715521031.813,3.8,0.0,0.0,0.0
1715521032.064,0.0,0.0,0.0,0.0
1715521032.314,3.8,0.0,0.0,0.0
1715521032.565,0.0,3.8,0.0,0.0
1715521032.815,22.7,8.0,0.0,4.2
1715521033.066,30.4,0.0,8.0,0.0
1715521033.316,27.3,4.0,0.0,4.2
1715521033.567,5.9,0.0,0.0,0.0
1715521033.817,29.2,8.0,4.2,0.0
1715521034.068,19.0,4.0,0.0,0.0
1715521034.318,20.0,8.0,0.0,0.0
1715521034.569,27.3,0.0,0.0,4.0
1715521034.819,29.2,0.0,0.0,0.0
1715521035.07,22.7,0.0,4.2,0.0
1715521035.321,20.0,8.0,0.0,0.0
1715521035.571,22.7,4.0,4.2,4.2
1715521035.822,27.3,8.3,8.0,4.2
1715521036.072,27.3,0.0,8.0,4.2
1715521036.323,33.3,8.0,0.0,4.3
1715521036.573,15.8,0.0,0.0,4.0
1715521036.824,22.7,4.0,4.2,0.0
1715521037.075,20.0,4.2,4.2,0.0
1715521037.325,23.8,0.0,4.2,0.0
1715521037.576,10.5,0.0,0.0,0.0
1715521037.826,0.0,3.8,3.8,0.0
1715521038.077,0.0,0.0,0.0,0.0
1715521038.327,0.0,0.0,0.0,0.0
1715521038.578,0.0,0.0,0.0,0.0
1715521038.828,0.0,4.0,0.0,0.0
1715521039.079,0.0,0.0,0.0,0.0
1715521039.33,0.0,0.0,0.0,0.0
1715521039.58,26.1,4.0,4.2,4.2
1715521039.831,28.6,8.3,4.5,4.2
1715521040.081,33.3,4.0,0.0,0.0
1715521040.332,30.0,8.0,8.3,0.0
1715521040.582,17.6,0.0,4.3,4.0
1715521040.833,34.8,0.0,0.0,0.0
1715521041.083,17.6,4.2,0.0,0.0
1715521041.334,31.8,4.2,4.3,4.0
1715521041.584,26.3,7.7,0.0,0.0
1715521041.835,25.0,0.0,8.3,4.0
1715521042.086,39.1,11.1,0.0,4.0
1715521042.336,33.3,4.2,0.0,0.0
1715521042.587,40.0,0.0,4.2,0.0
1715521042.837,17.6,0.0,0.0,0.0
1715521043.088,25.0,0.0,0.0,4.2
1715521043.338,30.0,8.0,0.0,4.0
1715521043.589,28.6,4.2,8.3,4.2
1715521043.839,26.3,0.0,0.0,0.0
1715521044.09,31.8,4.2,8.3,0.0
1715521044.34,26.3,4.0,4.2,0.0
1715521044.591,4.3,0.0,0.0,3.8
1715521044.841,0.0,0.0,0.0,0.0
1715521045.092,0.0,0.0,0.0,0.0
1715521045.343,0.0,0.0,0.0,0.0
1715521045.593,0.0,4.0,0.0,0.0
1715521045.844,0.0,0.0,0.0,0.0
1715521046.094,3.8,0.0,0.0,0.0
1715521046.345,14.3,0.0,0.0,4.0
1715521046.596,41.7,8.3,15.4,4.2
1715521046.846,33.3,12.5,0.0,0.0
1715521047.097,26.3,0.0,11.5,4.2
1715521047.347,27.8,8.3,8.3,0.0
1715521047.598,30.0,0.0,4.2,0.0
1715521047.848,40.9,8.0,8.3,0.0
1715521048.099,33.3,15.4,0.0,0.0
1715521048.35,27.8,0.0,0.0,4.0
1715521048.6,33.3,0.0,4.3,0.0
1715521048.851,23.5,8.0,8.0,0.0
1715521049.101,33.3,4.3,4.2,0.0
1715521049.352,33.3,8.3,0.0,4.2
1715521049.603,31.6,4.3,8.3,0.0
1715521049.853,27.8,8.3,4.3,8.3
1715521050.104,30.0,0.0,8.3,0.0
1715521050.354,30.0,4.3,0.0,4.2
1715521050.605,35.0,4.3,0.0,4.2
1715521050.855,40.9,8.0,12.0,4.2
1715521051.106,39.1,8.3,8.0,0.0
1715521051.357,20.8,0.0,4.0,0.0
1715521051.607,0.0,0.0,0.0,0.0
1715521051.858,0.0,0.0,0.0,0.0
1715521052.108,0.0,3.8,0.0,0.0
1715521052.359,0.0,0.0,0.0,0.0
1715521052.61,0.0,0.0,0.0,0.0
1715521052.86,0.0,0.0,3.8,0.0
1715521053.111,16.7,0.0,0.0,0.0
1715521053.361,41.2,4.2,4.3,0.0
1715521053.612,38.9,8.0,0.0,8.3
1715521053.862,42.1,8.0,0.0,0.0
1715521054.113,47.6,8.0,12.0,0.0
1715521054.363,26.7,0.0,0.0,4.2
1715521054.614,44.4,4.2,4.2,0.0
1715521054.865,42.1,4.2,4.3,0.0
1715521055.115,37.5,4.2,0.0,0.0
1715521055.366,35.3,4.2,4.3,0.0
1715521055.616,31.2,11.5,4.3,12.0
1715521055.867,38.9,0.0,4.3,0.0
1715521056.118,38.9,8.0,0.0,4.2
1715521056.368,42.1,4.2,12.0,0.0
1715521056.619,47.4,8.0,0.0,8.3
1715521056.869,42.1,8.0,4.3,0.0
1715521057.12,44.4,8.0,4.3,4.2
1715521057.37,38.9,8.0,0.0,4.2
1715521057.621,42.1,0.0,4.3,0.0
1715521057.872,47.6,0.0,4.3,0.0
1715521058.122,20.0,4.2,0.0,8.0
1715521058.373,3.8,3.8,0.0,0.0
1715521058.623,3.8,0.0,0.0,0.0
1715521058.874,0.0,3.8,0.0,0.0
1715521059.124,4.0,0.0,0.0,0.0
1715521059.375,0.0,0.0,0.0,0.0
1715521059.626,0.0,0.0,0.0,3.8
1715521059.876,4.3,0.0,0.0,0.0
1715521060.127,47.4,4.3,8.3,0.0
1715521060.377,43.7,8.3,4.2,4.3
1715521060.628,47.4,8.3,4.2,4.3
1715521060.878,52.4,15.4,8.0,8.3
1715521061.129,47.4,12.0,0.0,0.0
1715521061.38,52.6,4.3,4.2,4.3
1715521061.63,33.3,8.3,0.0,0.0
1715521061.881,41.2,4.3,4.2,0.0
1715521062.131,52.4,4.3,4.2,8.3
1715521062.382,50.0,8.3,8.0,8.3
1715521062.633,41.2,0.0,8.0,0.0
1715521062.883,54.5,8.3,4.2,4.3
1715521063.134,44.4,11.5,4.3,8.0
1715521063.385,47.4,8.3,8.0,4.3
1715521063.635,47.4,8.3,4.2,0.0
1715521063.886,50.0,15.4,0.0,0.0
1715521064.136,52.6,8.3,0.0,8.3
1715521064.387,54.5,12.0,0.0,4.3
1715521064.638,47.4,4.2,0.0,0.0
1715521064.888,40.9,0.0,4.0,0.0
1715521065.139,0.0,3.8,0.0,4.0
1715521065.389,0.0,0.0,0.0,0.0
1715521065.64,0.0,0.0,0.0,0.0
1715521065.89,0.0,0.0,0.0,0.0
1715521066.141,0.0,0.0,0.0,0.0
1715521066.392,3.8,3.8,0.0,0.0
1715521066.642,0.0,0.0,0.0,0.0
1715521066.893,63.6,4.3,8.7,4.3
1715521067.143,61.9,12.0,13.0,8.3
1715521067.394,60.0,8.3,12.5,0.0
1715521067.644,65.0,8.3,13.0,4.3
1715521067.895,61.9,15.4,8.7,0.0
1715521068.146,57.9,12.0,4.8,4.2
1715521068.396,61.1,0.0,4.5,0.0
1715521068.647,42.9,4.3,8.7,0.0
1715521068.897,55.6,12.0,4.5,4.2
1715521069.148,63.2,14.8,4.5,0.0
1715521069.399,57.9,8.3,13.0,0.0
1715521069.649,57.9,0.0,8.7,4.3
1715521069.9,58.8,4.5,0.0,4.5
1715521070.15,63.2,0.0,16.0,4.2
1715521070.401,61.9,12.0,13.0,0.0
1715521070.652,65.0,12.0,16.0,4.3
1715521070.902,50.0,8.0,0.0,4.2
1715521071.153,52.9,8.3,19.2,8.3
1715521071.403,57.9,12.0,4.5,4.2
1715521071.654,42.9,12.0,4.5,4.3
1715521071.905,3.8,0.0,0.0,0.0
1715521072.155,0.0,0.0,0.0,0.0
1715521072.406,0.0,0.0,0.0,0.0
1715521072.656,3.8,0.0,0.0,0.0
1715521072.907,0.0,0.0,0.0,0.0
1715521073.157,0.0,0.0,0.0,0.0
1715521073.408,0.0,0.0,0.0,0.0
1715521073.658,55.0,8.3,4.3,4.3
1715521073.909,73.7,12.0,8.7,4.3
1715521074.159,73.9,12.5,8.3,8.3
1715521074.41,73.9,4.3,4.5,0.0
1715521074.661,70.0,4.3,4.3,8.3
1715521074.911,71.4,8.3,8.3,0.0
1715521075.162,70.0,8.7,0.0,4.3
1715521075.413,72.7,15.4,12.0,4.5
1715521075.663,66.7,8.3,16.0,12.0
1715521075.914,66.7,8.3,0.0,4.3
1715521076.164,68.4,12.5,12.0,15.4
1715521076.415,65.0,18.5,4.5,8.3
1715521076.666,71.4,4.5,8.7,12.0
1715521076.916,70.0,8.3,8.3,4.5
1715521077.167,71.4,0.0,16.0,0.0
1715521077.417,64.7,16.0,4.3,4.3
1715521077.668,71.4,8.3,4.5,4.3
1715521077.919,75.0,21.4,4.3,8.3
1715521078.169,73.9,4.5,4.3,4.3
1715521078.42,75.0,15.4,8.7,0.0
1715521078.671,4.2,0.0,0.0,3.8
1715521078.921,0.0,0.0,0.0,0.0
1715521079.172,0.0,0.0,0.0,0.0
1715521079.422,0.0,0.0,0.0,0.0
1715521079.673,0.0,0.0,0.0,0.0
1715521079.923,0.0,0.0,0.0,4.0
1715521080.174,0.0,0.0,0.0,0.0
1715521080.425,48.0,8.3,0.0,4.2
1715521080.675,79.2,13.0,8.3,8.7
1715521080.926,78.3,8.7,8.7,4.3
1715521081.177,81.8,16.7,8.3,12.5
1715521081.427,78.3,16.0,8.3,4.3
1715521081.678,76.2,20.0,19.2,16.0
1715521081.929,78.3,16.0,8.3,15.4
1715521082.179,76.2,12.5,12.0,4.5
1715521082.43,76.2,13.0,8.3,4.3
1715521082.681,81.8,13.0,4.3,8.7
1715521082.931,80.0,16.7,8.7,4.5
1715521083.182,79.2,9.1,8.3,12.5
1715521083.432,82.6,20.0,8.3,4.5
1715521083.683,78.3,16.0,4.3,12.5
1715521083.934,79.2,12.5,12.0,0.0
1715521084.184,78.3,23.1,18.5,4.3
1715521084.435,78.9,8.7,4.3,4.5
1715521084.686,79.2,12.5,8.7,4.3
1715521084.936,81.0,9.1,12.0,13.0
1715521085.187,84.0,9.1,0.0,4.3
1715521085.438,30.8,0.0,8.0,8.0
1715521085.688,0.0,0.0,3.8,0.0
1715521085.939,0.0,3.8,0.0,0.0
1715521086.189,0.0,0.0,0.0,0.0
1715521086.44,0.0,0.0,0.0,0.0
1715521086.69,3.8,0.0,0.0,4.0
1715521086.941,0.0,0.0,0.0,0.0
1715521087.191,37.5,8.0,8.3,8.0
1715521087.442,88.0,12.5,12.5,16.7
1715521087.693,81.8,23.1,16.0,16.0
1715521087.943,87.0,22.2,0.0,13.0
1715521088.194,86.4,16.0,12.5,16.0
1715521088.445,87.0,16.0,12.5,8.7
1715521088.695,86.4,8.7,12.5,9.1
1715521088.946,82.6,22.2,8.7,16.0
1715521089.197,86.4,22.2,12.5,19.2
1715521089.447,85.0,8.7,8.7,9.1
1715521089.698,87.0,16.0,4.5,19.2
1715521089.949,86.4,23.1,16.7,16.7
1715521090.199,88.0,8.7,8.7,4.8
1715521090.45,88.0,23.1,16.0,13.0
1715521090.701,85.7,12.5,19.2,16.0
1715521090.951,85.7,8.7,9.1,4.5
1715521091.202,85.7,4.5,8.7,13.0
1715521091.453,83.3,16.0,8.7,8.7
1715521091.703,84.2,19.2,16.0,4.5
1715521091.954,86.4,19.2,4.5,9.1
1715521092.204,48.1,8.0,4.2,8.0
1715521092.455,3.8,0.0,0.0,3.8
1715521092.705,0.0,0.0,0.0,0.0
1715521092.956,0.0,0.0,0.0,0.0
1715521093.207,0.0,0.0,0.0,0.0
1715521093.457,0.0,0.0,0.0,0.0
1715521093.708,0.0,0.0,0.0,0.0
1715521093.958,32.0,4.0,4.0,4.0
1715521094.209,92.0,18.5,19.2,16.7
1715521094.46,96.0,12.5,4.5,13.0
1715521094.71,96.2,21.4,21.4,4.8
1715521094.961,91.7,15.4,24.1,9.1
1715521095.212,96.2,21.4,19.2,13.0
1715521095.462,96.0,16.0,16.0,9.1
1715521095.713,96.2,12.5,34.4,13.0
1715521095.963,95.8,15.4,16.0,9.1
1715521096.214,95.8,16.0,21.4,4.8
1715521096.465,92.3,18.5,25.0,8.7
1715521096.715,96.2,21.4,8.3,13.0
1715521096.966,95.7,24.1,8.7,4.8
1715521097.216,96.0,19.2,19.2,16.7
1715521097.467,91.7,21.4,8.3,4.8
1715521097.718,100.0,21.4,16.0,13.0
1715521097.968,96.2,12.5,16.0,16.7
1715521098.219,96.0,4.3,25.0,13.0
1715521098.47,96.0,18.5,4.3,16.7
1715521098.72,96.2,15.4,19.2,16.7
1715521098.971,61.5,14.8,8.0,12.0
1715521099.221,0.0,0.0,0.0,0.0
1715521099.472,0.0,0.0,0.0,3.8
1715521099.722,3.8,7.4,0.0,0.0
1715521099.973,0.0,4.0,0.0,0.0
1715521100.224,4.0,3.8,0.0,0.0
1715521100.474,0.0,0.0,0.0,0.0
1715521100.725,16.7,0.0,0.0,0.0
1715521100.975,100.0,22.2,19.2,16.0
1715521101.226,100.0,19.2,12.0,16.7
1715521101.477,100.0,25.0,19.2,8.7
1715521101.727,100.0,19.2,12.5,20.0
1715521101.978,100.0,21.4,12.0,16.0
1715521102.229,100.0,22.2,16.0,8.7
1715521102.479,100.0,16.0,8.3,13.0
1715521102.73,100.0,22.2,22.2,8.7
1715521102.981,100.0,15.4,18.5,22.2
1715521103.231,100.0,27.6,18.5,8.7
1715521103.482,100.0,22.2,4.5,16.7
1715521103.733,100.0,19.2,18.5,16.0
1715521103.983,100.0,19.2,12.5,9.1
1715521104.234,100.0,19.2,8.3,4.8
1715521104.485,100.0,13.0,12.5,13.0
1715521104.735,100.0,8.7,8.3,13.0
1715521104.986,100.0,8.7,12.0,13.0
1715521105.237,100.0,25.9,4.3,16.7
1715521105.487,100.0,16.0,16.0,16.7
1715521105.738,80.0,12.5,4.3,12.5
1715521105.988,0.0,0.0,0.0,0.0
1715521106.239,0.0,0.0,0.0,0.0
1715521106.49,0.0,0.0,0.0,0.0
1715521106.74,7.4,4.0,4.0,0.0
1715521106.991,0.0,0.0,0.0,0.0
1715521107.241,0.0,0.0,0.0,0.0
1715521107.492,4.0,0.0,0.0,0.0
1715521107.742,100.0,31.0,16.7,30.8
1715521107.993,96.2,23.1,13.0,28.0
1715521108.244,100.0,27.6,16.7,13.6
1715521108.494,100.0,28.6,13.0,21.7
1715521108.745,100.0,20.0,13.0,17.4
1715521108.996,100.0,25.0,23.1,18.2
1715521109.246,100.0,31.0,13.0,17.4
1715521109.497,100.0,23.1,23.1,18.2
1715521109.748,100.0,8.7,16.7,21.7
1715521109.998,100.0,28.6,24.0,17.4
1715521110.249,100.0,9.1,20.8,25.0
1715521110.5,100.0,28.6,16.7,14.3
1715521110.75,100.0,13.0,20.0,26.9
1715521111.001,100.0,20.0,23.1,18.2
1715521111.252,100.0,27.6,13.0,21.7
1715521111.502,100.0,13.0,20.0,17.4
1715521111.753,100.0,25.9,23.1,30.8
1715521112.004,96.2,9.1,16.7,17.4
1715521112.254,100.0,22.2,25.9,10.0
1715521112.505,96.0,23.1,8.7,5.0
1715521112.755,0.0,0.0,0.0,0.0
1715521113.006,0.0,0.0,0.0,3.8
1715521113.257,0.0,0.0,0.0,0.0
1715521113.507,0.0,0.0,0.0,0.0
1715521113.758,0.0,0.0,0.0,0.0
1715521114.008,0.0,3.8,0.0,0.0
1715521114.259,0.0,0.0,0.0,0.0
1715521114.51,87.0,19.2,19.2,8.7
1715521114.76,100.0,13.0,16.7,4.5
1715521115.011,100.0,19.2,9.1,16.0
1715521115.262,100.0,25.0,0.0,16.0
1715521115.512,100.0,20.0,13.0,16.0
1715521115.763,100.0,34.4,12.5,8.7
1715521116.014,100.0,25.9,23.1,9.1
1715521116.264,100.0,20.0,13.0,20.0
1715521116.515,100.0,25.9,23.1,16.0
1715521116.766,100.0,12.5,12.5,9.1
1715521117.016,100.0,23.1,13.0,16.0
1715521117.267,100.0,30.0,25.9,16.0
1715521117.518,100.0,16.0,12.5,16.0
1715521117.768,100.0,23.1,25.9,16.0
1715521118.019,100.0,12.5,19.2,16.0
1715521118.27,100.0,19.2,16.7,16.0
1715521118.52,100.0,9.1,16.7,8.7
1715521118.771,100.0,30.0,16.0,16.0
1715521119.022,100.0,19.2,16.7,4.5
1715521119.272,100.0,22.2,16.0,16.0
1715521119.523,12.0,0.0,4.0,4.0
1715521119.773,0.0,0.0,0.0,0.0
1715521120.024,0.0,3.8,4.0,4.0
1715521120.275,0.0,0.0,0.0,0.0
1715521120.525,0.0,0.0,0.0,0.0
1715521120.776,0.0,0.0,3.8,0.0
1715521121.026,0.0,0.0,0.0,3.8
1715521121.277,66.7,8.0,4.3,8.3
1715521121.528,100.0,32.3,20.0,16.7
1715521121.778,100.0,12.0,13.0,16.0
1715521122.029,100.0,27.6,4.5,16.7
1715521122.28,100.0,24.1,4.8,8.7
1715521122.53,100.0,29.0,16.0,4.5
1715521122.781,100.0,22.2,13.0,12.5
1715521123.032,100.0,21.4,13.0,13.0
1715521123.282,100.0,15.4,19.2,22.2
1715521123.533,100.0,8.7,13.0,12.5
1715521123.784,100.0,24.1,16.7,13.0
1715521124.034,100.0,18.5,25.9,25.0
1715521124.285,100.0,8.7,23.1,8.7
1715521124.536,100.0,21.4,12.5,8.7
1715521124.786,100.0,31.3,9.1,4.5
1715521125.037,100.0,19.2,19.2,31.0
1715521125.287,100.0,31.2,4.8,12.5
1715521125.538,100.0,16.0,23.1,8.7
1715521125.789,100.0,8.7,12.5,20.0
1715521126.039,100.0,26.7,16.7,4.5
1715521126.29,34.6,7.7,7.7,0.0
1715521126.54,0.0,3.8,0.0,3.8
1715521126.791,0.0,0.0,0.0,0.0
1715521127.041,0.0,0.0,0.0,0.0
1715521127.292,0.0,0.0,0.0,3.8
1715521127.543,0.0,0.0,0.0,0.0
1715521127.793,0.0,0.0,0.0,0.0
1715521128.044,48.0,11.5,12.0,11.5
1715521128.294,100.0,19.2,8.7,12.5
1715521128.545,100.0,20.0,8.7,9.1
1715521128.796,100.0,19.2,16.0,19.2
1715521129.046,100.0,30.0,0.0,8.7
1715521129.297,100.0,22.2,9.1,19.2
1715521129.548,100.0,22.2,12.5,8.7
1715521129.798,100.0,21.4,19.2,16.0
1715521130.049,100.0,23.1,16.7,20.8
1715521130.3,100.0,16.7,20.0,12.5
1715521130.55,100.0,12.5,12.5,8.7
1715521130.801,100.0,24.1,8.7,8.7
1715521131.051,100.0,12.5,8.7,16.0
1715521131.302,100.0,12.5,19.2,12.5
1715521131.553,100.0,16.0,16.7,16.0
1715521131.803,100.0,16.0,12.5,16.0
1715521132.054,100.0,12.5,4.5,19.2
1715521132.305,100.0,8.7,16.0,19.2
1715521132.555,100.0,16.0,4.8,16.0
1715521132.806,100.0,21.4,12.5,16.0
1715521133.057,55.6,21.4,8.0,11.5
1715521133.307,0.0,0.0,0.0,0.0
1715521133.558,4.0,0.0,0.0,0.0
1715521133.808,0.0,0.0,0.0,0.0
1715521134.059,0.0,0.0,0.0,3.8
1715521134.309,3.8,7.4,0.0,0.0
1715521134.56,0.0,0.0,3.8,0.0
1715521134.811,29.2,11.1,4.2,11.5
1715521135.061,100.0,19.2,9.1,25.9
1715521135.312,100.0,8.0,22.2,13.0
1715521135.563,100.0,19.2,20.0,16.7
1715521135.813,100.0,18.5,20.0,16.7
1715521136.064,100.0,26.7,4.5,16.7
1715521136.315,100.0,18.5,22.2,9.1
1715521136.565,100.0,15.4,25.9,4.8
1715521136.816,100.0,15.4,23.1,13.0
1715521137.066,100.0,18.5,19.2,16.7
1715521137.317,100.0,20.7,4.8,13.0
1715521137.568,100.0,33.3,19.2,16.0
1715521137.818,100.0,18.5,23.1,20.0
1715521138.069,100.0,26.7,4.5,16.7
1715521138.32,100.0,32.4,12.5,9.1
1715521138.57,100.0,18.5,20.0,4.8
1715521138.821,100.0,18.5,16.0,12.5
1715521139.072,100.0,26.7,13.0,13.0
1715521139.322,100.0,26.7,12.5,13.0
1715521139.573,100.0,26.7,12.5,13.0
1715521139.824,70.4,17.9,8.3,8.3
1715521140.074,3.8,0.0,4.0,3.8
1715521140.325,4.0,0.0,0.0,0.0
1715521140.575,0.0,0.0,3.8,3.8
1715521140.826,0.0,0.0,0.0,0.0
1715521141.076,0.0,0.0,0.0,0.0
1715521141.327,0.0,0.0,0.0,0.0
1715521141.578,19.2,7.7,4.0,4.0
1715521141.828,100.0,28.6,20.8,8.7
1715521142.079,100.0,29.6,24.0,12.5
1715521142.33,100.0,24.0,13.0,4.3
1715521142.581,100.0,24.0,29.6,4.5
1715521142.831,100.0,16.7,17.4,4.5
1715521143.082,100.0,26.9,20.0,19.2
1715521143.333,100.0,20.0,24.0,8.3
1715521143.583,100.0,26.9,23.1,12.5
1715521143.834,100.0,24.0,24.0,4.5
1715521144.085,100.0,25.9,23.1,8.3
1715521144.336,100.0,24.0,24.0,4.5
1715521144.586,100.0,28.6,24.0,16.0
1715521144.837,100.0,24.0,9.1,12.0
1715521145.088,100.0,23.1,26.9,16.0
1715521145.338,100.0,24.0,0.0,16.0
1715521145.589,100.0,24.0,20.8,12.5
1715521145.84,100.0,17.4,17.4,12.5
1715521146.09,100.0,20.0,20.0,8.3
1715521146.341,100.0,17.4,24.0,12.5
1715521146.592,80.8,16.7,16.0,19.2
1715521146.842,4.0,7.4,0.0,3.8
1715521147.093,0.0,0.0,0.0,0.0
1715521147.343,0.0,0.0,0.0,0.0
1715521147.594,0.0,0.0,0.0,0.0
1715521147.844,0.0,0.0,0.0,0.0
1715521148.095,0.0,0.0,0.0,0.0
1715521148.346,0.0,0.0,0.0,0.0
1715521148.596,100.0,23.1,4.8,4.8
1715521148.847,100.0,19.2,19.2,23.1
1715521149.098,100.0,23.1,8.7,12.5
1715521149.348,100.0,22.2,8.7,8.7
1715521149.599,100.0,25.0,12.5,9.1
1715521149.85,100.0,23.1,8.7,12.5
1715521150.1,100.0,20.0,23.1,16.7
1715521150.351,100.0,30.0,16.0,19.2
1715521150.602,100.0,16.7,19.2,16.0
1715521150.852,100.0,27.6,8.7,12.5
1715521151.103,100.0,25.9,8.7,13.0
1715521151.354,100.0,25.0,8.7,12.5
1715521151.604,100.0,23.1,16.0,12.5
1715521151.855,100.0,19.2,16.0,16.7
1715521152.105,100.0,23.1,8.7,8.7
1715521152.356,100.0,27.6,12.0,8.7
1715521152.607,100.0,19.2,4.5,22.2
1715521152.857,100.0,22.2,8.7,19.2
