Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715094469688
Timestamp end: 1715095370258

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      383.4   311.1   160.7   213.7   230.3   380.8   431.5   455.3   470.3   488.3   506.8   539.5   612.3  4027.7 12470.4  11862.2    11813
read      377.6   212.9   148.8   197.6   211.7   328.2   419.4   486.8   529.7   571.4   613.9   665.5   762.7  1095.5  8551.2  39671.6    39665
read      375.7   199.0   148.8   201.7   215.6   332.0   408.2   462.9   506.8   554.8   605.9   666.6   789.7  1289.0  6156.0  53650.2    53571
read      370.8   203.8   148.8   202.7   216.5   328.8   402.3   450.7   489.2   535.9   589.1   656.0   792.1  1411.9  8098.1  63225.0    63215
read      367.2   191.5   148.8   205.1   219.8   332.2   400.0   441.7   474.1   514.5   566.7   637.2   780.9  1273.6  7773.7  78849.6    78767
read      377.6   318.9   160.7   221.7   239.8   370.1   409.6   429.4   443.1   458.9   477.0   506.3   587.5  4949.0 13649.9   8632.4     8615
read      369.8   188.4   148.8   203.7   217.5   330.2   402.2   449.1   486.3   531.6   585.2   653.2   777.5  1460.9  7618.6  67815.6    67903
read      390.1   289.7   148.8   206.8   222.7   380.6   452.7   482.5   501.0   521.6   543.9   579.5   666.7  4407.9 12831.7  16351.8    16398
read      371.1   201.7   148.8   200.4   214.2   329.1   403.3   456.6   499.0   547.2   598.7   657.0   768.5  1187.1  7311.8  53608.2    53434
read      382.8   244.3   148.8   198.1   212.3   331.7   428.8   495.3   536.3   576.3   616.9   666.9   764.0  1478.9 11074.5  37994.2    38068
read      379.9   246.6   160.7   222.5   241.1   378.7   418.2   437.3   452.2   467.2   489.0   519.1   596.4  2525.3 12068.5   9085.2     9130
read      370.8   189.8   148.8   205.8   220.8   330.8   402.0   448.0   484.4   529.0   582.9   652.7   783.5  1426.3  7441.8  69015.0    69227

Total QPS = 49313.1 (44381792 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10962302871 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.97%,51.50%,100.00%
