Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715196271918
Timestamp end: 1715197172699

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read     1078.1   943.9   160.7   299.7   341.1   685.0  1567.9  1716.9  1809.4  1901.3  1986.0  2124.8  3041.9 12042.0 26676.8  55353.4    55460
read     1066.0   954.7   160.7   297.3   338.1   663.4  1559.0  1714.9  1802.0  1890.9  1996.3  2150.5  3035.6 12205.1 28205.3  85971.2    85984
read     1011.8   950.9   160.7   285.4   326.7   602.5  1460.7  1644.0  1732.3  1825.6  1934.7  2121.4  3034.8 11292.7 30770.0  81863.4    82043
read      872.8   941.5   148.8   257.0   286.6   495.0   884.9  1458.1  1587.4  1703.1  1830.7  2018.1  2942.4 10801.9 31194.9  52899.4    52873
read      831.6  1283.7   160.7   236.1   261.0   436.0   707.9  1186.4  1476.3  1609.6  1750.8  1963.2  3082.2 19582.9 32361.3  13922.8    13911
read      613.6   789.5   148.8   210.6   226.8   364.2   481.1   643.2   853.2  1158.0  1539.0  1797.4  2473.9  8562.4 30594.5  50050.0    49984
read      355.9   411.7   148.8   201.4   215.7   331.4   374.3   396.2   411.2   428.4   452.4   498.5   873.6  6341.5 12791.4   9300.0     9274
read      385.7   301.4   148.8   198.3   213.2   344.5   434.6   479.9   509.3   541.2   580.3   639.3   890.4  3100.2 12293.8  27102.6    27187
read      377.2   293.6   148.8   199.8   214.0   353.9   429.8   463.0   484.8   507.3   536.7   582.0   773.4  2921.7 11609.9  18788.4    18735
read      390.2   396.6   148.8   202.2   218.8   353.7   428.0   469.8   501.0   539.0   590.1   676.4   904.4  2252.4  7905.6  86396.8    86505
read      396.4   232.9   148.8   205.0   222.6   360.1   432.9   476.9   509.6   549.9   606.3   698.8   911.0  1778.8  7800.7  93088.4    93039
