Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1714846533945
Timestamp end: 1714847434515

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      506.8   600.4   148.8   208.0   225.2   362.9   460.0   534.1   597.2   697.7   951.9  1352.7  2121.8  6249.5 22748.3  59231.2    59076
read      496.5   477.7   148.8   214.4   231.4   369.1   481.5   563.1   636.6   752.9   941.1  1208.3  1766.7  4764.4 12896.8  60198.6    60154
read      479.9   458.7   148.8   213.9   232.0   419.2   517.7   576.7   624.5   684.1   758.9   900.9  1227.4  5065.5 15384.5  22939.6    22964
read      419.6   672.4   160.7   217.1   234.5   380.0   430.2   456.2   472.8   494.8   522.2   575.0  1518.2  7583.9 34209.8   8226.2     8172
read      597.9  1239.7   148.8   209.8   226.2   420.4   555.5   649.7   733.0   825.2   926.7  1088.9  3367.1 14716.6 36164.6  27435.6    27652
read      633.1  1383.4   148.8   207.8   224.4   386.1   540.0   661.3   804.2   943.3  1079.9  1302.0  3221.4 14993.5 39584.6  37482.4    37594
read      655.9  1614.5   160.7   207.1   223.8   426.7   552.1   642.1   718.2   799.7   902.2  1065.6  8391.4 28979.5 37803.0  24275.8    24367
read      657.0  1540.2   148.8   207.5   224.4   397.8   545.8   667.1   794.7   921.1  1038.2  1257.0  4984.2 26589.2 37752.0  33803.2    33771
read      446.9   572.2   137.8   210.1   226.2   358.3   433.5   481.7   518.5   566.3   637.4   840.6  1847.9  7118.2 26603.9  85239.8    84944
read      409.1   547.9   148.8   206.0   221.4   347.3   418.0   460.8   494.2   535.3   589.5   685.1  1508.0  7042.3 28916.1  85674.0    85666
read      538.2   817.2   148.8   206.0   222.3   361.1   472.8   557.4   635.8   798.1  1069.8  1416.6  2080.8 12218.2 31469.0  51900.8    51918
read      631.7  1413.2   160.7   207.5   223.6   388.7   533.1   644.7   773.7   910.1  1041.2  1255.4  3456.2 17315.4 37778.5  34357.6    34406
read      651.9  1620.4   160.7   208.5   224.8   406.3   538.5   637.3   742.8   868.9   971.6  1148.9  5464.8 29231.6 37704.0  28776.2    28664
read      502.1   389.3   148.8   207.0   223.2   374.1   515.4   614.3   719.7   856.7   997.2  1178.1  1512.1  2973.3 10980.4  38226.4    38289
read      494.8   511.2   148.8   211.6   228.1   426.1   536.6   608.3   670.1   741.7   832.0   944.0  1195.0  6063.3 28802.6  20590.0    20658
read      465.8   319.7   160.7   219.7   239.4   430.1   522.6   578.8   617.7   660.8   712.8   786.5   943.0  2873.5 10707.4  13783.8    13840
read      428.6   300.5   148.8   212.4   229.2   362.6   440.6   490.6   528.9   577.4   647.6   816.0  1730.8  2810.6  9672.2  93295.6    93419
read      394.3   222.0   148.8   216.3   233.9   364.2   431.5   471.3   501.6   537.9   586.3   667.0   843.5  1227.4  6612.9  98254.0    98284
read      561.8   538.8   148.8   215.5   234.8   406.2   495.2   557.9   616.8   729.7  1395.7  1707.9  2170.2  3163.0 15460.8  71432.8    71313
read      483.2   343.0   148.8   207.3   223.0   373.2   505.8   586.9   670.7   786.3   927.8  1133.9  1456.7  1921.7  9008.7  42136.6    42089
read      483.0   373.1   148.8   206.3   222.2   362.5   486.1   569.6   650.5   779.4   941.1  1179.3  1539.2  2565.8 13277.4  46401.2    46458
read      468.4   289.6   160.7   207.6   224.3   412.4   519.7   584.5   640.9   712.9   797.7   927.7  1189.9  1773.5 10682.7  30760.8    30755
read      519.8   406.1   148.8   209.3   227.2   378.5   515.6   622.0   737.2   905.6  1062.4  1261.7  1649.7  2900.6 11191.5  42665.4    42889
read      449.9   346.4   148.8   214.6   235.4   382.8   461.9   512.2   552.5   605.6   681.3   839.6  1778.0  3033.7  8971.1  93429.4    93552
read      558.9   560.2   148.8   211.4   231.1   397.2   500.0   574.8   643.3   774.0  1112.8  1679.7  2505.9  4431.7 15221.6  65661.2    65694
read      518.1   464.4   160.7   209.4   225.0   392.6   541.0   652.4   772.2   884.4   986.9  1119.7  1424.8  5314.1 12666.9  29561.0    29574
read      509.1   476.2   148.8   209.6   226.3   360.9   463.7   545.6   623.2   768.9  1054.5  1396.1  1946.1  4959.2 12133.1  51270.0    51355
read      595.2   655.8   148.8   215.8   234.9   411.9   514.7   588.0   656.5   809.7  1456.5  1768.1  2633.6  5797.6 22344.4  67292.0    67361
read      518.0   843.2   160.7   214.2   232.1   420.1   517.4   580.1   629.7   687.6   755.7   881.6  2955.2  7062.1 32508.5  16288.0    16287
read      458.9   413.4   148.8   213.3   230.0   374.0   455.3   505.2   544.6   595.1   675.2   896.0  1967.6  4098.4 10348.2  81303.4    81508
read      454.2   395.4   148.8   215.7   234.1   383.3   464.0   512.8   550.8   599.9   672.1   841.3  1820.2  3812.3 12104.9  87867.0    87619
read      427.2   230.6   148.8   218.3   238.1   384.2   459.3   506.5   544.9   595.7   671.3   785.8  1008.9  1793.7  6763.7  99123.0    99068
read      500.9   460.0   148.8   210.2   226.5   363.0   461.6   538.7   607.8   735.8  1024.3  1369.2  1863.2  4284.2 10652.2  51133.4    51267
read      514.8  1031.5   160.7   216.2   235.1   400.0   488.4   535.9   568.9   607.5   656.8   742.0  3630.9 10243.6 35396.8  11807.4    11822
read      491.4   417.4   148.8   224.0   249.6   418.3   505.7   565.4   615.4   682.1   777.0   932.7  1724.6  4735.9 13770.5  97037.2    97494
read      410.4   248.2   148.8   216.5   233.7   369.4   439.9   485.6   521.0   566.6   631.2   737.1   954.8  2094.8  7808.9  97668.8    97350
read      492.8   460.7   160.7   210.3   226.7   362.9   456.2   525.3   582.7   674.3   915.5  1371.2  1989.3  4193.2 12534.1  55586.2    55460
read      383.4   330.2   148.8   203.5   218.2   340.2   408.5   451.2   483.4   523.2   576.6   665.0   921.9  3115.0  9168.0  85887.0    85984
read      516.4   539.5   148.8   213.6   231.8   388.5   478.9   538.4   586.7   660.6   805.7  1580.1  2189.9  4765.5 19988.9  82003.2    82043
read      489.1   502.5   148.8   207.0   222.9   362.2   456.7   526.2   584.8   678.0   912.5  1288.3  1932.9  4927.1 15403.8  52875.6    52873
read      515.2   919.2   160.7   215.4   233.5   410.4   499.6   553.4   594.3   640.4   698.4   794.6  3189.6  8007.0 32393.4  13846.8    13911
read      525.0   546.2   148.8   209.7   226.9   367.0   476.7   567.0   654.0   853.4  1111.2  1417.5  1900.0  5592.0 19700.3  50095.8    49984
read      449.0   649.7   160.7   217.0   236.1   392.3   465.2   505.3   532.6   563.3   602.6   671.9  1425.5  6936.2 31847.2   9372.0     9274
read      562.8   887.3   160.7   204.9   220.8   403.8   544.6   652.7   755.3   872.0   952.4  1086.3  3419.2  7903.5 31516.5  27097.2    27187
read      560.9  1100.0   160.7   208.6   226.0   422.5   531.4   604.7   664.0   729.7   810.5   949.3  3719.0 13241.9 36765.4  18833.0    18735
read      453.0   433.8   148.8   213.7   230.8   370.7   448.6   495.9   533.0   581.4   657.5   893.4  1920.6  4440.1 11062.9  86505.0    86505
read      398.3   362.3   148.8   209.7   225.9   348.4   416.9   459.8   493.5   535.4   590.8   685.5  1079.4  3804.6 12441.5  92941.0    93039
read      599.9   623.6   148.8   216.9   237.0   414.5   507.0   578.4   652.3   854.2  1546.5  1776.2  2514.8  5055.6 16255.8  76262.8    75999
read      553.4   794.0   148.8   211.3   227.1   393.8   539.8   638.5   749.4   881.0  1001.5  1168.6  2023.1  8586.0 33572.3  32388.8    32324
read      485.0   507.0   148.8   214.3   231.4   378.9   464.4   517.4   559.5   616.8   713.5  1283.8  2112.0  5046.2 14180.2  83858.0    84255
read      476.8   487.3   148.8   211.4   228.0   370.7   453.4   502.9   542.0   594.2   689.7  1440.6  1928.1  4065.6 15099.8  81884.4    81759
read      570.4   891.0   148.8   207.4   224.7   384.4   532.8   641.1   776.5   925.5  1062.8  1261.0  2263.7  9315.5 32214.1  37326.4    37291
read      507.8   554.7   148.8   210.3   227.1   365.2   469.9   549.9   618.0   725.6   971.0  1304.5  2033.0  5890.5 17642.3  53899.8    53818
read      559.0   836.5   148.8   210.7   227.4   410.9   552.5   649.3   750.8   882.0   983.1  1128.6  2248.8  8118.8 31993.9  30365.4    30297
read      532.8   562.4   160.7   210.9   227.4   411.0   554.4   656.2   759.3   891.8   994.5  1133.9  1497.0  6667.9 27319.8  31639.8    31569
read      551.7   648.7   160.7   212.1   229.0   390.8   540.7   650.4   778.3   934.8  1069.1  1262.9  1783.8  6647.1 30905.1  38882.6    38927
read      540.2  1279.1   160.7   220.4   239.3   407.2   490.2   531.8   559.8   591.9   635.1   720.6  3885.4 28353.9 37399.6  10673.8    10652
read      492.1   422.6   148.8   226.4   250.4   414.1   495.9   547.4   591.8   656.9   753.8   934.1  1841.2  3975.5 11450.2  98042.8    98119
read      542.3   605.0   148.8   213.2   230.5   378.8   513.5   616.7   725.2   911.7  1093.7  1354.8  1868.9  6085.6 30260.1  48193.4    48176
read      572.5   821.8   148.8   210.8   227.5   399.7   552.0   664.4   782.6   918.0  1045.5  1233.7  2379.7  8481.4 33644.0  34835.8    34929
read      630.8   636.3   148.8   221.7   243.2   428.0   541.5   628.1   725.3  1070.6  1577.7  1812.7  2666.1  5706.3 16190.1  69594.8    69735
read      557.9  1013.4   148.8   216.2   233.4   438.4   545.4   616.7   677.8   747.9   844.4   976.1  3239.9  8095.9 36052.2  20773.4    20753
read      467.7   513.5   148.8   213.7   231.4   382.0   465.1   515.7   555.0   606.6   684.1   915.2  1875.7  5591.1 13672.5  84850.8    84642
read      511.6   375.5   148.8   211.4   227.8   373.9   511.8   608.1   708.2   881.6  1044.3  1257.5  1622.8  3127.5  7608.0  42335.0    42333
read      493.3   484.9   148.8   210.6   227.8   366.8   459.0   528.9   586.8   676.6   888.7  1361.3  1948.6  4197.9 15541.1  61629.6    61587
read      570.1   565.3   148.8   216.2   236.2   408.6   500.7   565.3   626.6   747.8  1426.7  1719.1  2099.3  4454.8 15326.9  78088.8    77998
read      443.0   458.5   148.8   218.0   237.9   386.5   463.0   511.2   550.3   602.7   676.6   794.7  1119.5  5108.5 22639.9  97442.4    97625
read      527.6   675.3   148.8   208.9   225.6   429.3   547.9   626.8   698.8   777.9   876.6  1004.5  1649.4  6962.1 30548.0  23843.6    23781
read      598.3   614.0   148.8   218.7   238.4   404.1   516.5   600.6   690.8   956.4  1448.7  1754.6  2582.7  5557.1 15953.1  66735.6    66723
read      551.3   685.3   148.8   212.4   229.4   411.2   555.5   653.5   756.2   879.9   983.6  1136.6  2118.4  6946.2 31022.6  30958.8    31016
read      537.4   545.5   148.8   214.4   231.5   374.0   511.0   614.3   726.5   918.4  1110.4  1362.6  1822.2  5698.8 20556.3  47483.6    47394
read      432.0   458.1   148.8   213.3   231.0   367.5   441.0   486.0   520.6   564.8   627.9   757.3  1742.9  4957.9 21449.0  95305.0    95335
read      528.5  1427.0   160.7   224.3   248.6   351.0   394.0   419.7   438.1   462.9   495.8   592.2  5280.1 30174.1 36695.8   5297.0     5252
read      570.9   560.6   160.7   218.9   237.4   399.8   505.6   585.2   664.7   824.4  1229.7  1702.4  2454.7  4041.9 13504.0  65753.4    65908
read      553.7  1142.5   160.7   218.6   236.0   420.3   515.9   573.8   618.8   672.6   737.4   868.6  3923.5 14718.1 36145.4  16746.2    16889
read      515.0   438.3   148.8   211.6   228.6   388.3   526.8   622.1   714.3   856.5  1015.8  1214.9  1612.2  2963.2 13037.1  42826.0    42912
read      478.7   439.0   148.8   219.6   241.6   403.7   487.0   543.1   591.1   657.8   745.1   885.1  1784.1  5417.1 14794.5  99879.0    99898
read      544.7   907.8   148.8   208.6   225.8   419.4   540.5   619.7   693.0   784.5   898.7  1021.1  2464.2  8828.6 35680.9  26472.8    26385
read      559.6  1038.1   148.8   211.7   229.1   429.6   540.0   617.1   683.8   756.0   857.5   979.6  3803.3 12576.9 34396.4  22487.8    22616
read      533.0   578.7   148.8   211.8   228.7   366.4   494.6   596.0   706.9   909.7  1101.4  1363.7  1830.9  6611.8 24754.4  50678.6    50605
read      446.3   477.6   148.8   209.1   226.1   365.6   443.1   492.1   530.3   580.1   658.3   856.3  1825.2  5090.5 20277.1  90016.8    90283
read      544.2   922.3   148.8   206.5   222.3   409.2   537.5   623.0   704.5   792.6   895.2  1033.2  2606.6  8135.1 32346.0  26509.2    26273
read      544.2   658.0   148.8   209.3   226.3   367.3   499.0   603.0   729.3   928.3  1117.9  1369.0  1873.0  7593.3 30291.8  48624.8    48521
read      511.6   522.6   148.8   204.1   221.0   397.3   542.3   638.4   732.7   842.5   952.0  1096.9  1437.2  5731.8 16267.4  34004.6    34058
read      608.4   670.7   148.8   212.3   234.7   416.8   515.8   591.1   681.0   920.6  1525.6  1776.2  2592.8  6568.8 21189.9  75766.4    75648
read      535.1   892.0   148.8   205.9   225.7   424.7   527.3   593.5   644.5   703.7   770.9   879.5  3617.1  7888.7 32111.9  19529.6    19482
read      536.0  1043.8   160.7   218.0   237.1   413.8   506.1   560.8   598.5   641.0   696.6   787.2  4356.2 10747.8 36812.5  15196.8    15054
read      614.8   665.8   148.8   215.4   236.1   419.9   519.5   594.4   688.2   979.0  1531.9  1766.8  2676.7  6280.0 19016.8  75638.2    75754
read      499.8  1461.0   173.5   219.4   246.3   342.4   379.7   401.1   417.7   435.6   465.2   534.1  5029.6 29358.8 32447.1   5217.0     5187
read      569.7  1287.6   160.7   215.0   233.7   420.9   517.7   580.0   626.2   679.5   741.2   866.5  5047.8 28146.2 39352.4  17600.8    17656
read      452.1   455.7   148.8   214.5   232.8   375.2   451.6   500.0   538.7   587.3   664.2   849.9  1819.2  5637.7 13906.5  96247.4    96343
read      497.8   381.5   148.8   202.7   219.0   377.8   515.3   616.1   721.2   857.8   970.6  1115.0  1427.1  4047.6  8598.7  36708.8    36665
read      429.9   451.4   148.8   206.6   223.4   360.3   434.9   480.4   516.2   562.3   629.4   772.8  1772.4  5059.4 17137.2  85357.0    85269
read      500.3   483.7   148.8   203.5   219.9   391.4   529.0   623.6   720.9   840.1   941.4  1064.2  1326.4  5026.7 12691.3  31407.8    31525
read      510.2   644.9   148.8   206.7   223.7   362.4   454.6   521.3   580.5   679.0   933.4  1435.4  2266.1  7341.2 30127.4  61793.8    61798
read      526.9  1280.0   160.7   206.2   223.1   391.9   478.0   523.8   554.4   588.4   632.0   711.2  3992.0 25300.3 34346.8  12396.4    12253
read      569.7  1125.5   160.7   204.9   220.1   412.8   545.5   634.2   713.4   794.4   887.6  1034.1  3816.1 17494.8 38679.9  25589.4    25710
read      597.6   593.9   148.8   217.6   238.2   418.2   513.2   584.2   661.0   872.2  1518.0  1761.9  2411.8  4787.8 16068.5  80026.2    79937
read      519.2  1425.7   160.7   208.5   227.0   359.9   410.3   440.5   460.7   484.0   512.6   578.4  5047.3 28566.1 35894.3   7266.4     7271
read      433.6   434.9   148.8   210.0   226.1   354.8   427.2   470.8   506.1   550.3   618.4   780.5  1916.0  4635.9 12551.2  85811.2    85861
read      417.1   459.6   148.8   210.6   228.5   361.0   430.3   473.4   507.4   550.5   613.5   719.2  1261.4  6132.6 15935.2  91667.8    91467
read      618.2   615.7   148.8   216.2   236.8   416.3   520.7   602.0   706.3  1248.7  1580.4  1778.2  2291.4  5002.0 14556.2  72207.4    72217
read      550.9   736.8   148.8   205.8   222.1   397.3   548.5   660.5   759.3   861.7   983.5  1160.3  2715.7  7771.1 31613.8  31116.0    31080
read      592.3   556.6   148.8   217.2   238.2   419.9   516.4   585.2   661.7   857.8  1494.7  1745.7  2359.2  4064.0 13049.9  76702.6    76878
read      397.2   375.6   148.8   207.6   223.2   344.0   413.3   456.3   489.4   530.9   586.9   684.5  1237.1  4681.2 10867.5  84508.4    84584
read      518.1  1076.4   160.7   208.7   225.8   398.8   484.5   531.2   563.3   598.6   643.0   725.9  4319.5  9811.3 36171.1  12563.2    12492
read      509.2   611.4   148.8   207.2   223.8   355.9   458.6   536.8   604.1   720.0   991.7  1380.8  2077.7  6894.3 25611.5  57083.6    57106
read      397.4   353.9   148.8   208.9   225.4   348.2   414.4   456.4   489.2   530.8   587.5   684.0  1006.1  4963.8 10133.8  96279.8    96245
read      573.4  1844.0   160.7   209.4   228.4   356.3   404.5   432.0   452.3   474.9   508.8   590.0  6252.3 31710.6 37693.1   6769.4     6791
read      429.9   451.3   148.8   210.3   226.8   356.8   428.8   472.3   505.9   548.9   614.9   764.4  1809.2  5529.4 16059.6  90544.6    90728
read      532.3  1692.3   160.7   217.0   242.2   339.2   376.1   397.7   414.6   434.9   464.7   536.2  5692.0 31198.9 48285.5   5220.4     5151
read      470.5   472.7   148.8   208.2   225.0   364.4   442.6   490.9   529.9   583.4   683.6  1443.3  1951.1  5323.0 11530.9  82766.8    82969
read      522.0   625.6   148.8   208.5   224.9   367.4   501.3   600.2   703.7   853.4  1034.4  1260.8  1723.0  6430.0 30339.4  42834.2    42635
read      455.6   432.9   148.8   219.2   239.2   386.7   464.8   514.1   552.3   606.1   686.7   845.4  1706.0  4274.2 12287.4  99195.4    99337
read      411.0   368.1   148.8   211.7   229.3   360.6   430.5   472.5   505.8   547.9   610.0   723.8  1174.0  3972.8  9437.6  95087.6    95192
read      568.2   599.4   148.8   211.4   230.7   394.0   494.1   565.3   636.4   781.4  1317.1  1705.9  2668.9  5164.3 16531.1  69198.2    69200
read      537.6   687.6   148.8   206.6   223.1   353.5   476.2   575.5   682.8   884.2  1130.1  1412.9  1916.1  7986.4 29033.9  49570.0    49459
read      377.8   255.9   148.8   197.0   211.1   335.4   430.6   475.3   502.3   531.0   565.3   624.0   896.5  2127.8 10071.3  28956.8    29055
read      362.5   195.4   148.8   202.6   216.0   329.3   400.8   442.3   472.5   508.6   551.6   614.8   745.6  1426.4  6959.0  64514.4    64324
read      349.6   404.2   160.7   222.8   244.9   325.2   347.9   361.5   370.0   381.7   397.1   427.9   656.7  6334.1 18109.2   5706.2     5705
read      359.9   193.9   148.8   203.9   218.2   327.7   393.9   433.1   462.6   497.7   541.4   607.7   757.4  1337.1  7905.4  84530.6    84816
read      363.8   232.9   148.8   198.2   211.8   334.6   426.3   464.3   486.9   509.3   535.1   570.5   641.6  1883.5  9782.5  23716.6    23714
read      363.0   382.5   148.8   205.0   219.1   330.8   399.4   439.9   469.4   504.6   546.5   608.6   742.0  1240.6  7876.9  74090.0    74116
read      363.4   261.0   148.8   206.1   220.3   347.9   420.3   451.2   469.5   489.4   509.5   541.8   614.1  1925.3 10659.8  20016.0    19948
read      364.2   232.1   148.8   200.6   213.7   329.9   406.3   452.4   484.7   519.7   556.9   606.4   709.8  1440.4 10477.7  44164.8    44213
read      359.7   229.5   148.8   203.0   216.4   346.5   417.3   447.4   465.4   484.6   504.6   535.5   592.6  1971.4  9987.2  19499.8    19454
read      346.7   317.5   160.7   216.9   234.5   334.8   362.6   376.6   387.5   398.4   414.5   438.4   554.2  3788.5 16041.5   7138.8     7190
read      366.1   187.8   148.8   199.4   213.1   332.2   410.0   456.9   490.1   525.9   565.2   617.9   732.7  1349.2  6767.9  47626.0    47657
read      365.0   215.6   148.8   197.2   210.8   327.1   407.5   455.7   489.3   525.3   564.2   615.2   729.1  1783.2  9680.5  44583.4    44399
read      343.8   390.9   160.7   215.9   234.2   326.9   351.1   364.5   372.9   385.7   399.8   428.8   586.2  4793.0 20145.5   6461.4     6481
read      351.7   366.1   160.7   224.5   247.2   330.8   354.9   367.5   375.8   388.9   402.0   432.5   633.6  7392.2 13015.8   5806.4     5807
read      366.2   200.4   148.8   207.5   222.9   334.2   399.7   438.9   467.8   502.8   546.5   615.8   772.4  1527.2  5718.1  82772.8    83137
read      362.9   294.2   160.7   219.2   234.3   353.6   387.6   403.4   416.8   430.7   449.9   476.5   590.8  4962.1 12959.3   9663.6     9580
read      369.8   741.6   148.8   202.4   215.7   331.2   412.3   459.1   490.1   521.7   554.1   596.4   701.4  1610.5 13250.5  37352.2    37385
read      366.5   272.8   148.8   196.9   210.5   330.4   414.4   461.4   491.3   521.5   552.7   595.7   709.7  1838.2 11979.2  33705.2    33706
read      364.0   205.9   148.8   196.9   210.5   328.3   414.1   461.8   492.3   522.9   554.8   599.3   727.3  1494.9  8234.9  35117.4    35204
read      362.2   230.0   148.8   201.0   213.9   326.5   401.1   446.7   479.7   516.3   555.7   609.7   723.3  1363.0  7973.9  50222.2    50438
read      359.7   196.3   148.8   200.0   212.9   326.6   401.3   445.4   477.5   512.4   549.5   599.8   707.6  1316.5  8499.8  48892.2    48878
read      363.5   222.1   148.8   198.7   212.0   329.6   407.8   455.0   487.4   521.4   557.5   607.4   712.9  1363.7  8113.8  42673.2    42682
read      357.7   240.9   148.8   196.5   209.8   324.3   412.9   454.4   479.2   503.3   531.2   569.4   655.7  1598.9 12389.1  27303.2    27416
read      359.7   194.6   148.8   202.6   215.8   328.8   398.4   438.9   468.7   503.0   543.3   602.6   740.7  1265.7  5865.3  64233.8    64424
read      359.8   164.5   148.8   202.6   216.0   328.8   398.4   439.3   469.8   505.9   548.1   608.9   740.7  1046.7  4694.7  64309.4    64364
read      342.6   530.0   160.7   217.2   239.3   312.4   334.7   345.9   356.4   367.5   383.5   415.8   643.6  7968.4 26114.9   5426.6     5481
read      353.2   209.0   148.8   199.1   211.9   324.8   407.5   446.2   469.2   492.4   517.6   548.8   632.8  1606.6  8215.4  26127.0    26227
read      357.3   218.2   148.8   201.2   214.2   329.4   410.8   450.7   474.7   498.1   524.4   556.8   632.1  1608.4 10455.7  26539.6    26586
read      362.6   171.4   148.8   206.1   221.0   333.4   398.3   436.2   464.9   499.2   541.7   606.4   755.4  1135.9  4896.5  86119.8    86286
read      358.8   244.5   148.8   202.1   215.2   329.9   412.6   450.7   473.0   495.1   519.6   549.1   629.8  1965.1 10220.9  24506.8    24452
read      359.3   243.4   148.8   201.6   214.7   328.2   413.7   453.9   478.2   502.4   529.2   563.7   638.3  1855.9  9171.2  26916.6    26832
read      357.3   234.6   148.8   200.3   213.6   324.5   404.8   448.9   475.6   501.4   530.4   569.3   654.1  1712.5 10024.1  29808.6    29795
read      355.1   198.4   148.8   199.3   212.6   325.9   396.6   438.8   469.7   502.9   538.3   583.5   675.4  1291.2  6935.9  46326.2    46224
read      363.3   174.9   148.8   204.8   219.5   333.3   399.1   437.2   466.2   500.7   544.5   614.8   775.6  1167.7  6867.0  84429.6    84587
read      368.1   216.1   148.8   198.5   212.5   335.8   408.7   450.8   481.2   516.6   558.8   625.4   793.1  1499.3  9511.4  63293.0    63389
read      367.8   220.8   148.8   197.4   211.3   335.1   410.9   455.3   486.7   521.2   559.4   616.3   760.4  1676.2  9589.5  46988.8    46953
read      361.7   161.4   148.8   203.2   218.1   333.9   398.7   436.3   464.4   497.7   539.4   605.1   755.1  1248.5  5008.2  90544.0    90536
read      360.1   272.0   148.8   209.4   224.3   355.5   399.3   420.5   434.1   450.6   467.9   498.6   588.6  3253.4 13162.6  12567.2    12508
read      364.3   220.0   148.8   196.0   209.9   332.5   411.2   456.3   485.8   516.6   549.8   600.0   738.2  1740.6  7190.3  38478.8    38491
