Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715088788034
Timestamp end: 1715089688556

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      371.8   230.5   148.8   203.1   215.7   328.3   397.5   442.4   481.1   529.5   588.9   667.1   830.2  1964.7  7137.0  60595.2    60653
read      412.5   346.9   148.8   206.2   221.1   337.2   411.2   465.5   511.6   569.4   641.4   804.7  1556.7  3524.6 11431.7  58930.9    59076
read      416.5   305.2   148.8   209.0   224.0   340.9   416.0   469.1   513.2   570.2   646.2   832.7  1626.1  2325.0  6897.6  60132.3    60154
read      388.3   294.4   160.7   206.0   220.4   353.4   451.1   496.9   524.6   552.2   584.6   630.5   737.9  1750.6 12935.0  22981.4    22964
read      372.6   409.6   160.7   223.8   242.1   358.7   393.6   411.6   424.6   437.9   460.5   494.5   595.8  5128.5 20190.2   8201.3     8172
read      382.9   218.7   148.8   203.7   217.3   337.6   437.7   492.7   526.1   560.0   596.7   648.2   769.2  1615.2  8755.5  27640.3    27652
read      384.9   260.0   148.8   202.9   215.8   335.7   422.0   481.4   524.7   569.7   619.1   681.8   823.6  1756.7  8024.5  37472.0    37594
read      389.7   287.3   148.8   203.5   216.5   344.6   448.2   500.1   531.4   563.9   600.2   649.5   771.5  3688.6 10229.1  24345.8    24367
read      389.9   294.1   148.8   203.0   216.0   335.0   428.8   490.9   532.1   574.6   620.9   681.9   847.0  3597.5  8837.3  33732.8    33771
read      373.8   227.0   148.8   207.9   222.6   335.0   401.2   442.2   473.6   513.1   565.7   646.0   844.7  2121.5  8001.9  84870.7    84944
read      374.0   251.1   148.8   207.5   222.2   335.1   400.1   440.5   471.8   510.8   563.2   643.8   842.3  2083.7 10057.8  85598.6    85666
read      387.3   322.2   148.8   204.5   218.4   337.6   414.5   464.7   506.2   556.3   616.5   692.3   875.6  2170.9 10752.6  51944.8    51918
read      386.5   253.9   148.8   202.9   215.9   336.2   428.1   488.7   529.9   572.5   619.1   680.7   826.6  1696.5 10395.2  34492.0    34406
read      436.8   369.6   148.8   205.1   219.4   358.6   476.9   541.9   585.3   637.6   724.0   886.0  1201.1  3912.0 10386.6  28674.3    28664
read      513.7   568.0   148.8   210.0   225.4   360.7   506.9   618.4   740.0   872.9  1009.3  1191.7  1558.8  7021.0 27281.6  38291.8    38289
read      484.2   518.6   160.7   209.9   225.9   412.7   531.9   607.5   664.7   725.2   792.1   885.8  1145.0  6273.5 28628.6  20662.6    20658
read      475.6   723.2   160.7   213.7   230.9   406.6   502.4   554.8   590.5   630.0   679.6   755.7  1505.4  7592.0 32279.3  13847.1    13840
read      589.2   719.7   148.8   234.5   262.6   439.6   535.8   610.7   673.6   757.1   952.1  1654.0  2063.5 10179.0 28953.1  93500.4    93419
read      369.8   233.9   148.8   211.5   226.9   338.4   397.7   434.1   462.7   497.7   543.6   618.7   787.1  1846.3  7606.0  98337.7    98284
read      371.2   200.2   148.8   205.3   219.3   329.9   399.1   442.9   477.3   521.0   576.8   655.0   829.9  2052.6  6739.5  71227.1    71313
read      394.1   397.6   148.8   201.9   214.8   331.5   415.8   477.3   524.5   574.2   627.1   695.4  1019.3  3914.8 13597.5  42186.9    42089
read      390.3   347.7   148.8   203.1   216.1   335.8   415.2   470.8   516.9   568.6   626.7   697.8   913.3  2886.7 11794.8  46492.1    46458
read      393.1   453.9   148.8   202.2   214.9   333.8   435.1   497.9   536.4   575.7   619.0   676.8   862.8  3181.6 22571.8  30753.6    30755
read      390.0   365.8   148.8   202.9   215.9   333.0   415.4   475.0   523.5   574.7   629.4   693.5   870.0  3030.8 16283.7  42761.8    42889
read      369.6   295.7   148.8   208.9   223.8   332.9   394.1   432.1   462.4   500.1   549.6   630.0   799.6  2126.5  9619.3  93516.3    93552
read      378.2   306.9   148.8   204.9   218.5   329.1   399.3   444.7   482.8   531.5   591.8   673.1   867.0  2887.2 10833.8  65751.3    65694
read      391.0   330.4   148.8   202.9   216.2   333.7   438.2   500.4   537.0   574.4   615.8   671.0   836.0  3560.0 11917.4  29553.0    29574
read      382.9   231.3   148.8   204.7   218.7   334.3   409.1   461.8   506.6   560.0   620.1   691.3   859.8  1814.0  7946.5  51392.1    51355
read      381.3   280.0   148.8   206.0   220.0   335.1   406.3   451.7   487.8   533.5   592.0   676.2   877.2  2879.0  9228.3  67297.2    67361
read      428.5   538.5   160.7   208.5   223.2   384.6   463.8   504.0   532.5   566.5   614.4   694.9   931.4  7705.1 27771.5  16327.6    16287
read      629.2   604.4   160.7   223.1   245.7   424.5   508.6   591.3   706.6  1351.7  1590.1  1758.0  2575.0  4038.5 14853.5  81464.1    81508
read      376.7   345.9   148.8   208.2   222.7   333.3   396.5   436.1   467.9   507.3   561.0   642.0   857.7  3698.5 14301.0  87584.4    87619
read      378.4   320.6   148.8   212.5   228.2   341.7   401.6   438.2   467.5   503.7   552.1   631.2   812.6  2977.0 12266.8  98990.7    99068
read      388.7   296.7   148.8   204.3   217.9   335.6   412.4   466.4   511.6   565.4   625.9   698.6   889.4  2902.1 10803.3  51290.3    51267
read      384.6   307.9   160.7   214.9   230.0   374.8   427.9   454.2   471.2   492.3   516.0   551.2   663.4  4259.8 13737.8  11817.8    11822
read      387.1   368.2   148.8   213.4   229.2   344.9   407.3   447.3   477.4   515.6   567.1   649.0   860.9  3723.1 14408.7  97528.6    97494
read      373.6   253.9   148.8   210.8   226.3   338.9   399.8   436.8   466.4   503.3   550.8   630.0   805.1  2409.3  9105.0  97205.2    97350
read      385.9   333.4   148.8   204.4   218.2   334.3   408.6   459.2   501.7   553.3   614.9   688.3   859.3  2862.9 12215.5  55444.4    55460
read      373.6   272.1   148.8   208.1   222.6   332.6   397.9   437.4   469.0   507.9   561.1   641.4   836.7  2749.3  9893.7  85935.4    85984
read      373.5   286.3   148.8   207.3   221.5   330.6   397.0   437.6   470.4   511.5   566.9   650.2   845.3  2651.3 10576.5  81858.5    82043
read      382.4   266.9   148.8   203.8   217.1   332.8   407.4   459.5   503.8   556.9   618.0   688.6   849.1  2048.1  9368.3  52808.7    52873
read      391.5   302.2   148.8   211.4   226.4   376.7   439.2   468.6   488.8   509.3   538.3   582.6   748.2  3953.7 12062.7  13916.8    13911
read      387.9   330.5   148.8   203.7   217.2   333.6   412.3   466.6   511.6   564.1   622.5   692.7   902.9  2828.7 11650.6  50052.9    49984
read      372.8   346.9   160.7   219.1   234.7   361.6   402.5   423.6   436.9   455.1   474.5   508.4   629.2  4427.6 10858.2   9262.2     9274
read      389.9   420.9   148.8   200.4   213.2   331.8   436.1   491.7   525.7   559.7   596.8   646.7   801.5  5074.2 15003.0  27166.6    27187
read      396.4   425.1   160.7   205.3   219.2   364.5   450.7   490.7   515.9   541.7   575.5   628.1   828.6  3957.3 16972.9  18760.7    18735
read      555.7   540.6   148.8   217.9   237.5   400.1   478.8   545.2   612.1   723.8  1394.4  1667.3  2011.4  4002.4 14080.3  86471.5    86505
read      376.7   334.7   148.8   209.4   224.3   334.6   396.2   434.0   464.6   503.1   554.4   638.3   868.3  2943.5 13177.7  92986.3    93039
read      368.7   269.3   148.8   204.5   217.9   326.3   393.6   435.2   468.6   511.3   568.6   648.2   816.3  2584.8  9161.0  75983.2    75999
read      386.3   348.3   148.8   199.8   212.9   328.8   428.0   491.3   532.1   572.7   616.0   670.8   797.5  3327.8 13560.9  32393.0    32324
read      375.5   334.9   148.8   207.4   221.7   330.9   395.7   435.1   467.2   507.5   563.1   647.7   862.3  3082.5 12271.7  84313.9    84255
read      367.6   286.8   148.8   204.8   218.5   324.0   389.1   429.3   461.0   501.7   556.4   639.4   846.0  2615.7  9980.0  81828.6    81759
read      381.4   217.9   148.8   200.1   213.1   328.4   417.3   480.4   526.2   572.5   620.9   679.8   831.2  1774.1  7809.7  37382.9    37291
read      383.7   330.3   148.8   203.3   216.4   332.1   405.8   457.6   501.1   553.7   614.7   687.7   863.1  2296.7 15117.2  53700.3    53818
read      382.1   302.9   148.8   199.3   212.5   327.5   429.1   489.8   528.1   566.0   606.9   660.4   788.1  1740.0 11813.3  30316.6    30297
read      385.1   351.4   148.8   200.0   213.0   328.0   428.1   489.6   529.3   569.1   611.2   665.0   795.2  3840.2 12421.3  31652.2    31569
read      380.8   233.0   148.8   199.3   212.4   325.4   412.9   478.2   525.5   573.8   624.2   684.1   838.2  1689.4  7772.6  38943.7    38927
read      390.2   565.4   160.7   216.1   231.6   368.6   414.5   436.7   453.0   469.5   494.3   531.1   639.0  7542.6 25012.0  10687.4    10652
read      370.8   267.7   148.8   210.0   225.1   334.8   394.7   431.1   459.7   495.5   543.2   622.5   820.8  2307.7  9271.1  98020.2    98119
read      386.5   378.6   148.8   202.1   215.0   329.8   406.2   462.2   508.4   561.6   619.7   687.4   865.3  4269.5 11853.1  48223.0    48176
read      454.5   456.5   148.8   204.6   219.0   354.6   478.6   554.3   610.3   684.3   804.5   978.5  1297.8  4378.9 14125.4  34894.0    34929
read      423.7   404.5   148.8   206.5   221.3   335.5   408.2   461.1   506.1   567.0   654.4   921.0  1726.2  4300.1 10518.9  69785.5    69735
read      388.8   292.0   148.8   203.2   216.1   355.4   450.8   493.8   520.7   547.1   579.7   625.8   743.4  3831.1 11237.3  20629.6    20753
read      368.5   303.3   148.8   206.6   220.8   328.1   392.7   432.2   463.5   502.5   554.3   634.9   806.1  2531.4 11509.1  84634.8    84642
read      382.4   288.7   148.8   200.4   213.5   329.7   410.2   469.3   516.6   566.8   620.1   683.2   850.7  1859.6 11777.6  42483.8    42333
read      376.7   275.9   148.8   203.7   216.9   329.3   399.5   445.3   484.1   534.6   596.1   675.8   850.1  2578.8  9294.7  61634.2    61587
read      370.9   253.5   148.8   205.7   219.6   329.7   397.3   438.9   471.3   513.9   569.4   651.1   822.3  2373.5 10004.9  77920.6    77998
read      371.9   298.0   148.8   209.9   225.1   335.5   396.5   433.9   463.5   500.4   548.5   628.6   815.0  2265.9 10763.5  97612.7    97625
read      395.6   286.4   148.8   204.9   219.3   353.9   454.2   502.5   532.8   564.9   601.3   655.4   805.2  3506.6 10749.2  23790.0    23781
read      364.3   197.1   148.8   203.2   216.5   323.4   392.0   435.6   471.0   517.6   574.0   644.3   787.3  1561.9  7515.7  66771.7    66723
read      374.0   207.6   148.8   199.4   212.9   324.3   428.2   484.4   519.5   554.3   591.2   637.6   738.2  1318.3  7987.5  31025.2    31016
read      372.2   201.7   148.8   201.3   214.5   325.6   403.1   460.1   505.1   554.2   605.2   664.5   775.8  1300.8  7957.7  47416.2    47394
read      355.8   164.1   148.8   207.9   222.6   326.2   385.5   421.4   449.0   483.2   529.1   597.8   741.7  1153.0  5023.1  95461.2    95335
read      355.4   312.3   160.7   236.1   259.1   341.3   368.2   383.5   394.6   406.5   426.6   458.8   589.6  3934.9 12871.2   5279.9     5252
read      365.9   181.5   148.8   203.9   217.4   325.6   396.3   441.2   477.2   523.2   578.3   648.8   784.3  1382.1  5894.3  65786.7    65908
read      380.3   260.3   148.8   208.4   223.5   368.4   441.1   471.6   491.6   512.2   538.5   578.2   675.8  1490.8 11435.6  16954.9    16889
read      371.5   197.6   148.8   199.7   213.1   322.5   403.3   462.9   506.8   552.7   600.5   658.7   795.5  1454.2  7536.0  43000.8    42912
read      378.3   298.1   148.8   212.0   227.8   340.6   401.1   438.4   467.4   504.0   552.6   633.7   860.4  2607.6 10545.3 100148.8    99898
read      375.9   223.9   148.8   201.0   214.7   334.3   438.4   486.0   515.2   544.8   578.2   622.7   713.9  1245.1  9770.9  26443.4    26385
read      382.3   249.3   148.8   203.8   218.1   352.3   450.4   491.7   517.2   543.2   574.4   616.7   701.7  1175.7  9468.9  22525.9    22616

Total QPS = 51578.9 (46420980 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11465982307 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.75%,100.00%
