Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1714854391443
Timestamp end: 1714855291956

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      379.2   288.2   160.7   211.4   224.2   363.1   432.6   462.9   482.4   502.8   528.8   565.5   674.9  3197.2 12269.5  16404.2    16287
read      364.8   248.4   148.8   208.5   222.2   328.8   393.0   431.2   461.2   497.6   544.2   617.2   768.1  2371.8  8273.4  81464.1    81508
read      374.2   258.2   148.8   211.4   226.1   339.1   401.7   440.0   469.5   505.7   553.0   628.7   795.5  2811.1  8599.4  87759.8    87619
read      371.5   271.3   148.8   210.7   226.8   339.8   397.8   432.8   460.3   494.3   539.4   611.4   782.5  2428.7  9887.6  99018.2    99068
read      434.3   352.4   148.8   208.3   222.4   338.3   421.3   485.9   539.0   607.4   722.8  1080.0  1561.3  2739.6 10352.8  51391.3    51267
read      427.3   505.6   160.7   213.3   228.5   383.4   457.7   497.0   524.6   555.4   593.3   653.8  1007.9  6600.9 18451.5  11748.4    11822
read      525.3   474.3   148.8   222.9   245.5   401.1   475.1   529.6   574.3   635.5   789.9  1618.4  1991.8  2982.9 12218.9  97495.0    97494
read      352.5   206.8   148.8   206.6   221.1   325.1   380.1   412.5   436.9   468.0   509.5   578.4   720.5  1952.9  6365.5  97394.7    97350
read      365.3   238.9   148.8   202.6   215.2   329.4   395.1   434.3   465.1   503.5   554.0   626.8   782.8  2176.7  7730.9  55480.2    55460
read      361.7   240.7   148.8   206.6   220.7   328.1   389.6   425.7   453.5   487.5   533.0   603.9   759.1  2382.5  7361.8  86058.8    85984
read      356.9   246.6   148.8   204.1   217.5   324.0   385.7   421.7   449.4   483.8   530.4   601.9   746.7  2031.7  9362.8  82115.5    82043
read      374.5   267.9   148.8   205.3   218.9   332.4   402.4   448.8   486.0   530.7   583.4   652.7   788.5  2222.0 10752.8  52781.2    52873
read      433.1   571.8   160.7   209.3   224.6   381.6   456.5   501.4   535.9   575.2   621.6   687.2   996.5  8071.4 28878.2  13989.9    13911
read      485.8   449.4   148.8   209.1   223.6   339.0   442.4   536.4   633.9   833.9  1037.4  1263.4  1605.8  4359.0 13239.1  49993.7    49984
read      425.3   812.3   160.7   208.4   223.9   365.1   429.6   461.8   484.0   508.4   540.2   587.0  1377.4 12048.2 35564.1   9285.8     9274
read      501.8   787.2   160.7   206.6   220.5   387.4   514.9   605.1   680.9   762.0   845.7   960.6  1370.4 11858.3 33780.8  27068.3    27187
read      468.0   597.7   160.7   206.8   222.1   402.1   502.2   568.0   614.6   663.8   721.3   800.4  1067.2  8049.1 30187.8  18637.5    18735
read      669.8   673.0   148.8   235.8   267.0   439.8   534.0   628.2   795.6  1456.7  1623.0  1769.6  2610.6  5850.5 19394.6  86527.7    86505
read      361.4   267.9   148.8   209.2   223.4   328.4   387.1   422.2   449.5   483.4   528.8   597.6   745.7  2540.9  9326.7  93186.0    93039
read      354.8   223.4   148.8   203.9   216.7   321.4   383.7   420.7   449.5   485.1   532.4   601.7   733.8  2009.2  7661.8  75958.9    75999
read      370.7   260.5   148.8   203.1   215.5   320.9   409.6   463.1   497.5   533.6   573.8   625.1   744.0  2348.3  9372.6  32438.3    32324
read      367.8   243.9   148.8   208.0   222.0   329.1   391.0   427.9   456.9   493.1   541.1   618.0   855.2  2694.4  6797.2  84344.1    84255
read      578.2   561.9   148.8   218.2   235.7   399.0   468.2   525.6   587.1   789.2  1537.9  1736.2  2554.5  4083.4 12209.6  81714.7    81759
read      393.6   299.8   148.8   206.3   220.8   333.9   418.9   474.7   514.5   556.4   603.8   670.6  1396.3  2889.4 10137.1  37289.6    37291
read      376.7   238.8   148.8   205.7   219.3   337.1   407.1   452.5   489.3   533.4   587.2   658.8   801.7  1907.1  9269.6  53821.6    53818
read      396.9   286.1   148.8   204.9   217.9   335.5   435.5   490.0   525.0   563.5   615.3   736.7  1080.4  3055.5 11226.8  30306.6    30297
read      497.3   630.1   148.8   207.6   221.7   375.2   516.1   617.3   709.5   800.2   895.7  1023.4  1331.7  7824.9 30735.7  31528.6    31569
read      493.4   553.4   148.8   206.3   220.4   354.6   491.9   591.2   702.1   828.3   954.7  1118.2  1449.2  6940.9 25842.3  38908.9    38927
read      366.2   369.5   160.7   215.1   229.3   355.3   395.0   414.3   427.1   441.5   461.0   491.6   587.1  4538.3 16170.9  10659.2    10652
read      355.3   160.5   148.8   209.1   223.9   329.3   386.4   420.0   445.4   475.8   516.3   579.9   730.4  1459.7  4824.7  98005.7    98119
read      359.3   196.6   148.8   203.0   215.9   329.0   397.8   438.9   470.7   506.6   544.4   591.9   688.1  1425.9  8493.4  48192.0    48176
read      359.8   230.9   148.8   202.9   215.8   326.1   401.0   446.5   476.7   507.3   539.0   581.1   671.1  1831.4 10159.5  34984.3    34929
read      356.4   160.0   148.8   203.7   217.2   329.9   395.2   432.4   460.8   494.2   534.3   589.5   706.5  1139.2  4460.3  69747.1    69735
read      362.2   273.1   148.8   206.2   220.0   344.4   416.5   447.6   466.3   486.3   506.8   538.5   604.2  1935.8 12835.4  20672.4    20753
read      349.7   157.8   148.8   204.4   218.2   323.5   384.2   419.2   445.6   477.1   517.6   576.6   693.6  1240.0  5037.1  84694.0    84642
read      362.9   195.9   148.8   203.0   216.2   332.2   403.7   448.1   480.3   515.0   550.5   596.7   693.2  1529.4  7820.2  42290.8    42333
read      358.6   193.9   148.8   203.6   217.1   331.5   397.5   435.0   464.3   498.4   538.2   590.8   704.2  1247.4  7942.6  61563.9    61587
read      355.8   180.0   148.8   204.8   218.7   328.6   393.4   430.0   457.8   490.5   530.8   588.7   712.8  1082.3  4315.8  78006.6    77998
read      351.7   154.9   148.8   207.9   222.7   327.9   385.2   418.6   443.7   473.5   512.9   573.0   688.6   938.1  4553.3  97670.1    97625
read      362.7   237.1   148.8   204.5   218.3   336.1   417.6   455.0   477.4   499.5   525.2   558.0   636.3  1847.2 11728.8  23859.0    23781
read      356.7   189.7   148.8   203.0   216.2   326.9   393.8   432.4   461.9   496.8   538.6   594.0   710.0  1341.5  6655.5  66871.7    66723
read      359.2   199.2   148.8   202.9   215.7   326.7   406.2   451.0   478.5   505.5   534.8   574.7   661.6  1826.6  8784.9  31057.8    31016
read      362.3   187.8   148.8   202.9   216.2   331.6   401.3   444.5   476.5   512.9   551.9   603.3   696.0  1385.5  7632.5  47244.6    47394
read      349.1   166.5   148.8   208.4   222.8   323.4   380.9   414.4   439.1   469.5   508.5   568.6   684.6  1002.0  5204.7  95157.2    95335
read      356.0   507.6   173.5   228.1   249.5   326.6   349.6   363.1   371.6   384.4   399.6   431.2   876.9  7577.9 18908.7   5244.8     5252
read      360.0   164.0   148.8   206.0   220.0   329.0   397.0   436.4   467.2   504.4   547.9   605.6   707.7  1294.4  5040.3  65700.9    65908
read      369.6   242.4   160.7   211.5   225.5   361.4   427.3   453.9   470.0   488.2   506.7   537.4   594.0  1960.6  9758.5  16906.3    16889
read      365.6   211.3   148.8   204.4   218.2   329.8   404.8   452.7   487.5   524.1   562.2   609.7   697.3  1738.5  7103.6  42749.9    42912
read      354.0   156.0   148.8   212.0   226.7   330.2   386.2   418.9   443.4   472.8   511.6   572.4   691.2   977.1  4321.1  99912.9    99898
read      371.6   271.1   148.8   206.7   221.2   335.4   430.8   472.8   497.5   522.5   547.8   585.2   659.9  1840.3 10585.1  26355.8    26385
read      372.7   224.2   148.8   208.2   222.6   346.1   436.9   472.4   493.7   515.6   539.1   572.5   636.4  1857.2  9303.0  22521.6    22616

Total QPS = 51587.6 (46428872 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11467931137 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.25%,100.00%
