Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715200311015
Timestamp end: 1715201211568

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      368.5   271.1   148.8   203.0   217.2   331.7   398.0   436.2   465.8   501.7   546.1   617.1   790.0  2957.9 10698.7  82155.8    82043
read      368.7   223.9   148.8   202.5   215.8   332.5   397.3   438.3   473.7   520.9   571.0   635.5   760.4  1878.0  9171.5  52831.7    52873
read      374.5   472.5   160.7   207.2   221.4   354.8   409.4   434.3   451.1   468.1   491.9   525.6   641.3  5531.2 30327.8  13851.7    13911
read      386.6   344.6   148.8   202.8   216.5   334.4   403.8   452.9   494.1   540.7   594.1   680.1  1188.9  2177.3 11071.6  50009.8    49984
read      441.1   851.2   160.7   209.3   227.9   375.2   438.0   471.1   494.3   519.7   548.9   599.0  1598.4 12260.2 35810.6   9320.9     9274
read      485.5   589.4   148.8   203.6   219.4   398.8   523.9   608.1   676.5   748.2   831.0   939.5  1175.4  7816.1 25677.4  27221.8    27187
read      461.4   620.5   148.8   204.6   221.2   399.9   497.4   559.3   604.8   651.1   703.0   781.2  1013.3  9131.4 31918.3  18766.5    18735
read      606.7   560.4   148.8   223.6   248.7   417.4   506.1   580.6   663.1  1084.0  1550.4  1734.5  2321.8  3841.8 12968.8  86487.6    86505
read      361.6   224.8   148.8   205.3   219.9   330.0   390.5   425.9   453.2   487.0   531.4   596.2   748.6  2101.6  7740.1  92885.7    93039
read      364.8   189.3   148.8   203.6   217.4   331.5   397.5   435.7   466.1   504.4   551.2   623.0   768.8  1918.5  6325.3  75986.7    75999
read      384.2   423.1   148.8   199.7   213.4   328.2   420.5   473.5   509.6   544.4   583.3   635.7   829.0  5164.1 14240.9  32215.5    32324
read      376.2   345.9   148.8   204.5   219.3   334.1   398.9   436.7   465.9   502.5   549.0   625.5   871.0  3807.1 13494.4  84120.2    84255
read      369.0   228.2   148.8   204.3   218.7   334.5   401.1   440.0   469.2   506.1   551.8   624.5   786.8  2060.4  8439.0  81711.9    81759
read      378.3   323.0   148.8   201.7   215.3   330.3   411.8   466.7   508.6   548.5   590.3   643.8   766.8  2779.0 11009.3  37389.7    37291
read      378.9   320.6   148.8   205.9   220.9   338.5   406.7   451.7   488.8   533.5   583.6   648.4   776.8  2020.2 11773.1  53989.2    53818
read      373.3   246.1   148.8   203.1   216.7   328.8   418.2   469.5   504.3   536.2   571.1   618.8   730.0  2663.8 10378.8  30386.6    30297
read      371.5   279.5   148.8   201.0   214.1   324.8   412.3   465.0   501.5   535.1   571.2   619.5   729.2  3380.2 10695.1  31525.0    31569
read      369.0   267.8   148.8   200.7   214.1   326.2   400.0   451.1   490.0   530.7   572.7   626.9   739.4  2830.2  9206.8  38892.7    38927
read      369.8   411.9   160.7   210.3   225.5   352.7   394.4   414.7   428.1   443.6   463.1   496.9   621.8  6566.6 16072.8  10655.2    10652
read      362.8   262.1   148.8   206.8   222.0   333.8   393.1   427.3   453.5   485.5   527.9   591.2   739.2  1879.3  9629.7  98027.5    98119
read      369.9   259.0   148.8   202.3   215.7   331.3   398.3   442.3   480.0   526.4   574.9   635.6   742.2  2074.9  9172.0  48286.0    48176
read      370.6   226.6   148.8   201.5   214.9   327.4   408.9   463.0   502.6   539.5   578.7   630.8   737.4  1706.1  8952.1  34928.8    34929
read      368.7   212.5   148.8   203.0   217.2   335.5   403.4   444.3   474.7   513.0   558.3   623.4   765.1  2058.6  8154.9  69685.3    69735
read      369.9   261.3   148.8   203.7   218.7   349.1   429.1   462.9   484.7   507.1   531.4   562.0   629.8  2334.9 12560.0  20694.7    20753
read      357.2   184.0   148.8   202.8   217.0   328.7   393.1   429.9   457.7   491.7   534.7   594.2   720.6  1444.0  7719.9  84559.9    84642
read      368.4   204.8   148.8   199.5   214.5   331.2   406.3   457.2   495.7   535.4   575.7   625.3   717.3  1182.0  8872.1  42371.6    42333
read      366.1   202.8   148.8   200.9   215.5   335.5   403.6   444.8   476.2   516.3   562.3   621.9   731.0  1204.2  8460.0  61609.1    61587
read      360.8   207.4   148.8   201.9   216.2   329.8   396.9   435.4   465.2   502.0   546.6   610.2   729.7  1394.3  8505.1  77950.4    77998
read      353.0   165.9   148.8   204.8   220.0   328.4   387.1   421.2   446.5   476.8   517.9   578.2   694.8  1035.9  6716.5  97517.9    97625
read      374.5   251.2   148.8   202.9   217.8   343.1   436.8   476.7   503.3   528.5   554.4   590.1   671.4  1865.9 12176.7  23815.3    23781
read      363.4   195.6   148.8   200.8   215.2   333.3   401.2   441.3   471.2   510.2   555.9   616.8   728.0  1151.4  7849.3  66653.8    66723
read      368.1   204.4   148.8   201.9   216.2   331.1   420.0   468.4   502.1   532.8   564.0   600.7   680.8  1018.5  8091.1  31036.7    31016
read      367.2   183.6   148.8   202.0   216.3   333.2   402.8   449.2   487.1   530.9   573.6   625.1   717.1  1085.1  7746.3  47333.8    47394
read      358.1   187.6   148.8   204.5   219.8   331.6   393.1   428.4   455.0   487.0   528.7   588.9   726.2  1354.0  7805.4  95284.5    95335
read      363.4   458.6   160.7   227.5   251.5   334.8   360.8   373.6   385.1   397.1   415.0   451.9   681.5  7447.6 19552.3   5242.9     5252
read      361.8   197.7   148.8   200.3   214.7   332.6   399.0   438.1   468.2   507.0   550.7   609.3   716.4  1394.1  7917.0  65789.4    65908
read      373.9   264.6   148.8   205.8   220.9   365.3   431.1   458.4   475.9   496.5   519.6   547.4   627.1  2737.2 11381.1  16914.5    16889
read      368.8   204.8   148.8   201.1   215.7   332.2   406.8   456.2   494.6   534.4   574.0   623.7   724.4  1233.9  8325.2  42856.2    42912
read      356.0   173.2   148.8   206.8   222.2   331.3   389.8   423.6   448.8   478.9   519.7   578.8   702.6  1269.5  6924.8  99926.9    99898
read      373.7   249.7   148.8   202.8   217.1   335.6   432.0   478.0   508.5   534.7   563.4   597.7   683.2  1923.1 11799.2  26443.6    26385
read      376.2   263.3   148.8   204.4   219.5   347.7   438.2   476.7   502.3   526.1   549.1   584.0   654.7  2379.7 11564.4  22564.8    22616

Total QPS = 51577.6 (46419828 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11465697269 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,50.00%,100.00%
