Random waveform, supplied seed
Total number of intervals = 100 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187)
Average QPS expected = 50833
Timestamp start: 1715201300872
Timestamp end: 1715202201391

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      359.8   238.5   148.8   203.8   217.5   326.3   389.1   426.2   454.6   490.1   536.2   602.2   736.5  2471.0  8037.8  81711.3    81759
read      365.5   243.4   148.8   200.7   214.1   318.7   395.6   449.1   489.7   531.2   572.0   622.4   723.0  2707.4  9055.5  37465.9    37291
read      368.8   264.4   148.8   203.8   217.6   329.2   393.5   435.2   471.5   521.5   573.6   636.0   745.9  1962.7 10422.8  53750.6    53818
read      372.4   241.8   148.8   204.3   218.3   323.4   416.2   468.7   505.5   539.5   574.1   618.5   715.7  3264.0  9930.6  30272.2    30297
read      370.2   231.6   148.8   203.2   216.5   321.1   412.1   466.6   504.9   540.7   576.3   622.2   733.1  2136.2  8317.9  31698.8    31569
read      368.2   258.8   148.8   201.5   214.6   319.5   396.0   451.0   493.6   536.5   578.3   629.4   732.4  3244.9  8589.0  38930.4    38927
read      369.7   367.1   160.7   212.1   227.0   353.4   396.0   416.2   429.2   444.7   463.9   497.5   648.8  5485.8 14203.7  10604.1    10652
read      357.0   208.2   148.8   206.6   221.2   326.5   383.9   417.5   442.9   474.0   518.1   584.3   740.5  2233.4  7269.5  98013.7    98119
read      368.8   303.4   148.8   201.3   214.9   325.5   391.6   436.1   474.8   524.7   574.4   633.3   748.0  2184.5 14011.4  48139.2    48176
read      369.8   288.5   148.8   201.7   214.8   320.5   403.2   459.3   499.7   539.3   578.2   627.7   738.1  2315.3  9744.3  34874.2    34929
read      366.0   279.7   148.8   204.1   217.8   329.7   394.6   432.9   463.4   503.1   552.8   622.0   749.7  2160.2 10793.6  69748.0    69735
read      373.4   328.6   148.8   204.4   217.8   342.0   426.4   463.2   487.3   512.4   539.1   576.9   683.4  3456.0 11664.7  20734.9    20753
read      366.8   281.7   148.8   205.8   220.0   329.5   392.0   428.9   457.6   493.5   540.2   610.7   792.4  2686.0  9964.7  84752.6    84642
read      366.5   219.9   148.8   202.9   216.3   321.5   394.0   445.9   488.3   535.8   581.4   634.7   734.7  1799.0  8565.1  42346.6    42333
read      436.9   395.6   148.8   207.4   222.6   337.4   412.1   470.6   526.0   594.1   716.9  1105.6  1677.5  3205.3 11254.9  61625.7    61587
read      362.1   205.8   148.8   204.7   218.6   329.1   394.1   432.0   461.6   499.6   547.5   616.3   743.6  1919.1  7748.3  77944.9    77998
read      359.2   247.8   148.8   206.8   221.5   327.6   386.1   420.4   446.6   478.6   522.1   586.7   740.7  2138.3  8914.0  97543.9    97625
read      376.2   334.9   148.8   202.9   215.7   332.7   430.3   473.6   502.6   530.8   560.7   596.5   691.1  3572.9 11650.3  23771.2    23781
read      368.3   257.1   148.8   203.7   217.2   330.6   395.5   434.2   465.6   507.5   561.0   630.7   775.5  2469.5  8815.1  66799.4    66723
read      375.5   307.4   148.8   201.8   214.9   321.8   416.1   470.5   507.7   542.1   577.2   623.3   748.2  4184.8  9792.9  30972.0    31016
read      378.8   223.6   148.8   204.7   219.4   335.9   411.9   463.1   504.2   549.0   592.4   653.1   813.2  1729.3  8476.4  47499.2    47394
read      354.3   180.7   148.8   207.9   222.8   328.1   386.8   420.8   446.6   477.6   520.5   582.5   697.8  1125.7  7140.5  95332.1    95335
read      370.4   427.8   160.7   235.0   259.1   340.9   366.7   380.9   391.7   402.5   422.2   456.1   777.2  7105.9 17005.7   5266.3     5252
read      360.7   193.6   148.8   204.5   218.8   328.6   393.2   432.1   463.7   505.3   557.4   616.7   707.4  1150.3  7934.0  65693.4    65908
read      391.2   280.3   148.8   213.2   228.6   381.0   452.4   482.7   502.6   524.1   546.6   581.7   646.8  3535.6 10784.8  16910.7    16889
read      376.9   206.9   148.8   204.3   219.0   330.9   412.2   470.3   517.7   562.6   604.6   651.4   735.8  1247.5  8394.2  42944.8    42912
read      354.8   184.5   148.8   210.7   225.6   330.0   386.3   418.8   443.0   472.2   513.7   576.0   689.8  1165.1  7224.0  99811.6    99898
read      381.9   245.7   148.8   206.8   221.9   339.9   441.7   488.2   517.8   546.0   575.6   614.3   692.7  1918.1 10046.3  26462.8    26385
read      383.3   242.0   148.8   209.4   224.8   353.6   447.8   486.6   511.7   535.9   562.4   592.2   669.8  2166.0 10484.9  22559.4    22616
read      370.6   216.4   148.8   205.9   220.5   332.3   402.2   450.2   490.3   539.1   586.1   635.4   719.5  1141.5  8690.9  50754.1    50605
read      355.2   174.2   148.8   208.8   223.2   325.8   385.7   420.7   447.2   479.9   525.2   589.5   708.3  1568.9  7271.8  90584.8    90283
read      384.6   227.1   148.8   207.2   222.1   341.8   450.1   498.4   526.9   554.2   581.1   618.2   689.3  1872.8  8700.3  26323.0    26273
read      368.3   202.7   148.8   204.4   218.9   329.0   399.0   448.2   488.5   536.4   582.6   632.3   718.3  1360.6  9098.5  48662.6    48521
read      377.4   240.3   148.8   203.3   217.7   327.9   424.2   485.2   524.8   561.4   594.8   635.1   715.8  1430.0  9788.7  34075.2    34058
read      361.3   209.0   148.8   206.1   220.6   328.5   394.1   433.0   463.5   502.3   551.3   616.1   720.9  1009.2  8684.4  75629.3    75648
read      385.2   256.1   148.8   210.0   225.5   369.3   449.7   482.7   504.3   526.5   549.0   582.9   654.2  2393.7 10312.1  19519.9    19482
read      392.1   405.5   160.7   217.4   231.9   382.2   442.0   467.1   484.7   503.3   526.4   553.7   629.0  4222.1 19702.2  15126.3    15054
read      364.2   199.0   148.8   207.5   222.6   330.6   396.7   435.4   465.7   504.8   555.0   620.5   732.6  1394.2  7925.5  75653.8    75754
read      383.9   451.8   160.7   242.0   267.1   351.1   376.4   391.7   401.3   416.0   433.4   469.2  1084.2  7875.3 15882.2   5159.9     5187

Total QPS = 50839.3 (45755404 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11301584788 bytes :   12.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,50.00%,100.00%
