Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715087570529
Timestamp end: 1715088471175

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      375.6   248.6   148.8   202.4   214.8   331.9   403.0   451.9   490.5   537.2   594.1   671.8   838.7  2027.6  8011.5  51413.3    51355
read      372.7   228.7   148.8   204.7   218.0   330.9   400.1   443.5   477.3   520.7   578.0   663.7   860.1  1987.3  7009.8  67260.8    67361
read      372.1   272.5   160.7   205.7   218.9   355.2   426.2   458.5   478.9   500.5   527.9   568.0   683.7  3156.0  9295.3  16281.8    16287
read      370.6   230.5   148.8   205.8   219.7   329.2   395.5   435.7   466.9   505.8   558.3   640.1   871.6  2428.7  7797.7  81484.5    81508
read      369.8   334.9   148.8   206.3   220.5   329.2   391.7   430.1   460.2   497.4   546.1   626.5   824.6  2840.0 11888.4  87627.4    87619
read      367.3   233.5   148.8   209.1   224.4   334.5   393.1   429.1   457.2   491.6   537.6   612.3   795.8  2408.7  8685.3  98999.8    99068
read      404.8   284.9   148.8   204.6   218.5   335.5   410.4   466.5   512.6   569.2   640.3   784.1  1447.2  2229.8  7872.0  51316.8    51267
read      473.8   961.6   160.7   209.5   227.7   395.3   478.1   522.4   552.4   586.3   627.6   690.0  1315.7 13619.8 35616.2  11779.3    11822
read      696.1   577.9   160.7   277.5   315.8   505.5   624.6   720.7   814.7  1322.6  1598.6  1776.2  2421.6  3397.1 16067.3  97387.6    97494
read      378.1   274.6   148.8   213.1   229.3   345.2   404.5   442.5   470.5   506.2   552.3   626.6   792.8  2516.1 10559.1  97311.7    97350
read      380.5   303.0   148.8   203.3   216.1   331.5   402.0   451.3   491.3   540.4   600.6   681.1   882.5  2674.6 10037.1  55509.3    55460
read      369.4   293.2   148.8   206.4   220.7   329.1   392.5   431.7   462.5   500.6   550.4   633.0   824.9  2886.5 12152.0  85881.2    85984
read      366.8   215.5   148.8   205.9   219.9   329.0   394.3   433.8   465.1   503.8   555.0   635.2   815.9  2162.2  8281.8  82085.3    82043
read      380.8   264.1   148.8   203.7   216.7   334.2   405.7   456.2   497.1   546.9   607.0   683.6   861.0  1890.3 10032.8  52797.7    52873
read      390.7   463.5   160.7   211.0   225.5   367.9   428.2   456.9   475.4   497.0   523.2   562.7   761.0  6071.3 22241.2  13940.3    13911
read      375.1   265.4   148.8   200.5   213.3   324.2   396.9   449.4   492.4   542.3   600.0   673.3   865.9  2762.6  8507.4  49951.6    49984
read      377.7   562.4   160.7   215.7   232.0   352.9   393.1   414.0   428.2   444.8   465.1   499.8   654.8  7589.8 30004.5   9198.1     9274
read      471.0   518.7   148.8   204.3   218.6   379.5   504.1   576.0   637.6   719.2   810.9   936.4  1231.5  7222.7 23152.8  27276.5    27187
read      480.3   683.2   160.7   205.3   221.2   410.7   510.4   576.4   623.6   673.5   730.5   810.1  1114.9  9872.4 30747.2  18702.7    18735
read      596.4   568.6   148.8   222.5   245.3   420.3   502.7   572.8   653.5   865.2  1520.9  1730.5  2348.0  3889.9 13812.6  86452.8    86505
read      356.8   209.9   148.8   205.5   219.6   323.3   381.9   417.1   444.6   479.5   528.4   604.1   784.7  1906.0  7559.4  92925.6    93039
read      363.8   274.2   148.8   203.5   216.3   322.1   387.5   428.2   460.8   501.4   554.8   634.9   805.5  2256.9 10227.5  76007.5    75999
read      386.0   413.8   148.8   200.0   212.7   324.4   420.4   480.7   519.0   558.5   601.3   660.2   819.7  4912.2 11669.9  32326.4    32324
read      360.6   230.7   148.8   204.6   218.0   322.0   385.0   423.7   454.4   492.7   543.2   624.4   805.5  2116.6  7615.4  84212.2    84255
read      364.7   292.4   148.8   204.9   218.5   324.0   387.7   427.0   457.8   496.4   547.9   629.4   815.7  2404.1 12351.6  81640.4    81759
read      375.0   254.8   148.8   199.7   212.3   323.4   407.3   468.7   511.7   556.1   603.7   663.8   799.0  1842.5  8965.1  37508.4    37291
read      371.9   253.2   148.8   201.8   214.4   326.1   396.3   444.8   485.7   536.3   594.8   668.5   809.0  1903.9  8869.6  53842.3    53818
read      374.0   241.1   148.8   200.1   212.7   324.5   420.0   477.2   513.1   548.9   588.4   640.1   775.9  1746.4  8780.4  30196.5    30297
read      498.8   530.8   160.7   207.2   222.2   379.5   526.6   628.4   719.4   810.2   908.2  1048.9  1364.5  6807.1 19050.7  31711.2    31569
read      501.6   516.1   148.8   206.7   222.0   359.9   505.5   607.9   720.6   850.2   989.5  1166.3  1501.7  5293.6 17348.6  39057.9    38927
read      439.9   737.9   160.7   209.5   227.1   385.5   460.8   499.2   525.2   553.3   588.5   641.3   954.0  8962.8 31969.4  10684.7    10652
read      696.3   605.0   160.7   271.0   311.1   489.7   614.3   716.5   828.6  1364.7  1592.7  1767.8  2633.4  3536.0 17574.0  97975.6    98119
read      371.0   258.4   148.8   201.3   214.1   324.2   394.9   445.1   486.8   536.2   592.4   664.3   807.0  1860.7  8389.3  48084.8    48176
read      376.5   261.3   148.8   199.7   212.4   323.3   412.2   472.9   514.3   555.7   601.6   659.5   793.7  2629.4  9173.8  35001.2    34929
read      371.0   295.7   148.8   203.5   216.1   325.7   392.6   433.9   468.1   511.5   568.7   650.4   837.4  3639.5  9745.3  69722.6    69735
read      376.8   281.6   148.8   202.1   214.6   343.1   436.5   478.2   503.4   530.4   560.9   603.3   708.4  3432.3 10560.8  20748.7    20753
read      363.3   327.3   148.8   205.1   219.0   325.2   388.0   426.7   457.4   495.3   544.9   625.4   808.2  2073.5  7462.6  84696.4    84642
read      380.7   279.4   148.8   200.5   213.8   327.2   406.2   464.6   507.7   554.4   607.2   677.9   962.5  2021.5  8305.9  42415.7    42333
read      469.0   355.5   148.8   208.5   224.9   339.4   436.5   518.9   594.7   738.7   948.6  1233.3  1700.7  2166.1  8057.2  61630.6    61587
read      854.9   725.2   160.7   278.5   327.0   467.0  1192.4  1500.4  1572.9  1650.4  1735.7  1866.4  2791.0  3764.5 17334.4  78094.4    77998
read      866.5   729.8   148.8   279.2   329.8   473.4  1241.8  1514.7  1588.8  1670.6  1761.0  1879.2  2805.2  3802.1 16248.7  97481.4    97625
read      550.5   626.0   148.8   211.2   229.0   387.3   506.6   605.7   691.0   810.8  1114.7  1561.8  1880.5  6869.4 21894.0  23736.2    23781
read      487.3   404.8   148.8   212.2   229.2   343.5   439.4   524.3   610.4   769.8  1008.4  1325.4  1851.7  2678.9 10363.7  66570.4    66723
read      468.9   388.8   148.8   206.8   223.0   398.2   520.0   594.3   657.2   726.9   804.5   923.1  1188.3  2150.9 12846.4  30960.3    31016
read      477.4   381.7   148.8   207.6   223.5   354.5   486.7   575.4   657.9   773.5   920.3  1138.1  1507.8  2045.6 12440.7  47348.0    47394
read      861.8   718.3   160.7   273.3   324.4   473.7  1204.8  1511.2  1584.1  1665.5  1756.4  1877.2  2804.8  3302.3 15911.4  95358.7    95335
read      469.2   774.1   160.7   220.1   238.6   350.5   394.3   422.4   446.0   485.3   594.2  1189.9  2016.0 12129.3 25707.3   5233.1     5252
read      482.3   380.6   148.8   213.8   230.6   345.7   444.2   529.3   612.2   761.7   975.8  1271.2  1790.1  2382.9  9833.5  65732.7    65908
read      436.3   314.0   148.8   211.6   228.8   406.5   499.9   548.3   581.5   618.0   661.2   724.9   861.3  3770.3 10294.9  16795.4    16889
read      472.9   312.5   148.8   208.0   223.8   370.9   509.9   591.2   665.5   758.5   867.4  1050.0  1380.7  1856.3  8747.5  42984.6    42912
read      865.4   742.9   160.7   281.3   332.2   473.3  1095.2  1501.6  1577.9  1661.4  1755.1  1887.3  2830.2  4167.0 19027.4 100015.9    99898
read      602.5   654.0   148.8   216.4   236.4   417.1   540.2   655.8   758.3   953.3  1417.0  1655.4  2096.0  7148.8 23179.4  26410.5    26385
read      451.4   282.0   148.8   209.2   226.7   411.0   513.3   572.4   616.3   664.7   720.4   796.0   975.1  3087.3  9900.8  22565.4    22616

Total QPS = 51568.3 (46411496 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11463639512 bytes :   12.1 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.98%,50.75%,100.00%
