Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715091332930
Timestamp end: 1715092233480

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      373.3   221.7   148.8   202.3   215.0   327.7   398.6   447.5   489.2   541.2   602.3   674.4   814.0  1867.0  8827.3  51367.6    51267
read      385.3   407.0   160.7   214.0   229.1   371.1   422.5   447.1   463.3   482.4   504.7   541.6   660.9  6093.2 16422.0  11766.8    11822
read      366.7   253.9   160.7   210.5   225.5   334.3   393.9   429.9   457.8   492.2   538.3   612.2   782.4  1924.8  9805.2  97224.0    97494
read      370.5   204.8   148.8   211.1   226.4   337.4   397.7   433.4   461.8   497.0   543.9   622.8   811.1  2094.2  6567.1  97539.8    97350
read      381.1   237.9   148.8   204.3   217.9   335.9   408.2   456.2   495.8   546.0   608.4   683.5   857.2  2007.8  8943.0  55394.6    55460
read      371.6   219.3   148.8   208.3   222.9   333.6   398.8   438.5   468.9   507.2   559.1   638.0   837.4  2129.1  6310.1  85776.0    85984
read      372.1   282.2   148.8   207.1   221.4   332.7   399.1   439.9   470.9   509.3   562.4   641.5   826.4  2436.9  9926.5  81774.6    82043
read      381.2   276.1   148.8   203.2   216.7   331.7   403.0   453.3   496.0   549.2   611.3   684.1   857.0  3198.1  9788.9  52999.0    52873
read      384.4   269.6   160.7   210.9   225.5   378.0   438.5   466.0   484.7   504.1   530.3   567.7   650.1  3719.9  9521.4  13779.4    13911
read      377.7   254.3   148.8   202.3   215.4   330.4   402.3   453.6   496.3   547.8   607.3   677.6   825.3  2206.4  8680.0  50065.0    49984
read      375.4   342.6   160.7   220.0   236.4   363.8   404.5   425.0   438.2   456.0   475.2   506.4   605.1  4700.5 13633.6   9221.2     9274
read      379.1   283.6   148.8   199.4   212.4   330.8   434.1   487.7   520.4   554.0   591.0   640.1   746.5  2017.9 12413.5  27150.2    27187
read      408.4   419.3   160.7   204.7   218.9   373.2   458.1   497.1   523.9   554.0   594.4   684.3   957.3  4232.5 18458.7  18738.2    18735
read      761.1   643.3   160.7   278.3   313.7   522.2   669.6   802.8  1354.3  1559.6  1695.4  1830.7  2697.2  4216.4 18929.2  86688.0    86505
read      368.2   205.3   148.8   211.6   226.7   336.5   395.6   431.2   459.4   494.4   541.9   620.4   801.8  1777.5  6720.4  92984.0    93039
read      371.0   242.2   148.8   206.0   220.1   330.5   397.7   438.3   470.5   512.0   568.4   651.3   829.9  2353.2  7403.4  76186.4    75999
read      376.5   222.0   148.8   198.2   211.3   322.0   422.6   485.2   524.4   564.2   606.9   660.9   774.2  1822.6  7954.5  32450.4    32324
read      370.6   266.8   148.8   207.5   222.2   331.4   396.7   436.3   467.2   505.2   556.9   636.6   819.3  2157.0  9810.2  83982.4    84255
read      370.1   183.0   160.7   209.2   224.0   334.1   400.1   441.2   471.8   509.7   562.6   640.5   805.1  1582.7  5868.6  82056.0    81759
read      386.0   250.8   148.8   203.5   217.8   332.8   423.0   485.0   527.8   572.0   619.8   679.5   845.0  1741.5  8505.9  37241.0    37291
read      390.7   353.9   148.8   204.2   218.1   334.0   409.1   461.3   505.2   558.2   620.1   699.7  1012.4  2959.1 12705.3  53802.2    53818
read      382.1   271.8   148.8   199.4   212.1   327.6   428.3   487.4   524.2   562.0   604.4   660.1   818.7  3014.5 10238.2  30272.8    30297
